"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Geography","Geography_Code","Gender","FSM","Value","Value_Type","Denominator"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","86","%","101"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","90","%","1439"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","82","%","39662"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","82","%","39662"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","73","%","8232"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","85","%","31430"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","78","%","20198"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","78","%","20198"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","67","%","4301"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","81","%","15897"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","86","%","19464"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","86","%","19464"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","78","%","3931"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","88","%","15533"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","85","%","9409"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","85","%","9409"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","72","%","1382"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","87","%","8027"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","82","%","4738"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","82","%","4738"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","64","%","721"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","85","%","4017"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","89","%","4671"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","89","%","4671"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","81","%","661"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","90","%","4010"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","82","%","5590"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","82","%","5590"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","77","%","1250"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","83","%","4340"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","78","%","2823"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","78","%","2823"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","71","%","649"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","80","%","2174"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","86","%","2767"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","86","%","2767"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","84","%","601"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","86","%","2166"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","78","%","10127"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","78","%","10127"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","70","%","3004"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","81","%","7123"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","73","%","5169"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","73","%","5169"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","65","%","1578"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","77","%","3591"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","83","%","4958"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","83","%","4958"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","76","%","1426"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","86","%","3532"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","83","%","14536"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","83","%","14536"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","73","%","2596"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","85","%","11940"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","80","%","7468"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","80","%","7468"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","69","%","1353"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","82","%","6115"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","86","%","7068"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","86","%","7068"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","77","%","1243"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","88","%","5825"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","80","%","486225"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","80","%","486225"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","66","%","65653"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","82","%","420572"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","77","%","249452"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","77","%","249452"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","60","%","33719"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","79","%","215733"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","84","%","236773"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","84","%","236773"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","71","%","31934"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","86","%","204839"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","81","%","435960"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","81","%","435960"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","66","%","61531"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","83","%","374429"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","77","%","223693"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","77","%","223693"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","60","%","31546"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","80","%","192147"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","85","%","212267"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","85","%","212267"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","72","%","29985"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","87","%","182282"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","81","%","1670"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","81","%","1670"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","60","%","229"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","84","%","1441"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","78","%","873"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","78","%","873"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","57","%","112"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","82","%","761"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","83","%","797"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","83","%","797"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","62","%","117"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","86","%","680"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","41","%","675"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","41","%","675"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","35","%","345"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","47","%","330"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","35","%","335"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","35","%","335"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","30","%","170"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","40","%","165"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","47","%","340"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","47","%","340"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","41","%","175"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","53","%","165"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","37","%","2297"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","37","%","2297"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","37","%","639"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","37","%","1658"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","33","%","1164"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","33","%","1164"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","31","%","328"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","33","%","836"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","41","%","1133"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","41","%","1133"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","44","%","311"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","40","%","822"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","78","%","45623"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","78","%","45623"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","FSM","69","%","2909"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","Non-FSM","79","%","42714"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","75","%","23387"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","75","%","23387"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","FSM","65","%","1563"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","Non-FSM","75","%","21824"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","82","%","22236"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","82","%","22236"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","FSM","74","%","1346"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","Non-FSM","82","%","20890"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","79","%","11845"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","79","%","11845"
