"Title","Police workforce"
"Location","England and Wales"
"Time period","2007 to 2016"
"Data source","Home Office"
"Data source link","https://www.gov.uk/government/statistics/police-workforce-england-and-wales-31-march-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-02-28"
"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Gender","Gender_type","Rank","Rank_type","Geography","Geography_type","FTE","Headcount","Population by ethnicity, gender, and PFA (based on 2011 Census)","Rate per 100,000 population by ethnicity, gender, and PFA (Based on FTE except Special Constables)","Proportion of workforce of this ethnicity in this aggregated rank, in this year, and this PFA (excludes unreported)","Proportion of population of this ethnicity in this PFA (based on 2011 Census)"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Inspector","Detailed rank data","Surrey","Police Force Area","1","1","23,554","4.25","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Inspector","Detailed rank data","Sussex","Police Force Area","4","4","30,036","13.32","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Inspector","Detailed rank data","Thames Valley","Police Force Area","3","3","55,986","5.36","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Inspector","Detailed rank data","Warwickshire","Police Force Area","0","0","7,949","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Inspector","Detailed rank data","West Mercia","Police Force Area","2","2","13,466","14.85","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Inspector","Detailed rank data","West Midlands","Police Force Area","5","5","96,204","5.2","N/A","4%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Inspector","Detailed rank data","West Yorkshire","Police Force Area","2","2","48,126","4.16","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Inspector","Detailed rank data","Wiltshire","Police Force Area","0","0","9,794","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","All - including BTP","Police Force Area","2,099","2,131","1,224,400","171.39","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Avon & Somerset","Police Force Area","38","41","28,277","133.22","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Bedfordshire","Police Force Area","17","18","18,456","92.44","2%","3%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","British Transport Police","Police Force Area","70","71","N/A","N/A","3%","N/A"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Cambridgeshire","Police Force Area","12","12","16,029","74.86","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Cheshire","Police Force Area","6","6","10,423","57.57","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Cleveland","Police Force Area","7","7","5,762","121.49","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Cumbria","Police Force Area","5","5","2,504","195.69","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Derbyshire","Police Force Area","12","12","14,351","83.62","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Devon & Cornwall","Police Force Area","20","20","15,645","127.71","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Dorset","Police Force Area","10","10","9,507","103.29","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Durham","Police Force Area","11","11","4,240","259.43","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Dyfed-Powys","Police Force Area","5","5","3,262","153.28","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Essex","Police Force Area","46","49","27,635","168.19","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Gloucestershire","Police Force Area","10","10","8,661","115.46","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Greater Manchester","Police Force Area","120","120","60,710","197.02","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Gwent","Police Force Area","8","8","5,547","141.88","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Hampshire","Police Force Area","32","33","30,905","104.35","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Hertfordshire","Police Force Area","30","30","27,497","108.3","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Humberside","Police Force Area","7","7","8,185","85.52","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Kent","Police Force Area","43","44","27,283","157.42","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Lancashire","Police Force Area","43","44","16,300","261.41","2%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Leicestershire","Police Force Area","36","36","20,520","175.44","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Lincolnshire","Police Force Area","7","7","6,190","111.47","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","London, City of","Police Force Area","16","16","N/A","N/A","2%","4%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Merseyside","Police Force Area","76","77","20,954","360.74","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Metropolitan Police","Police Force Area","842","852","404,990","207.87","3%","5%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Norfolk","Police Force Area","21","21","10,027","209.43","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","North Wales","Police Force Area","8","8","4,950","154.14","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","North Yorkshire","Police Force Area","10","10","7,456","134.12","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Northamptonshire","Police Force Area","14","15","14,182","101.04","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Northumbria","Police Force Area","34","35","12,447","270.83","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Nottinghamshire","Police Force Area","28","29","30,981","91.18","1%","3%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","South Wales","Police Force Area","31","31","17,762","172.73","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","South Yorkshire","Police Force Area","26","27","20,791","127.17","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Staffordshire","Police Force Area","14","14","14,095","98.12","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Suffolk","Police Force Area","21","22","12,472","172.31","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Surrey","Police Force Area","31","31","23,554","131.61","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Sussex","Police Force Area","27","27","30,036","88.46","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Thames Valley","Police Force Area","91","92","55,986","163.38","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Warwickshire","Police Force Area","6","6","7,949","75.48","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","West Mercia","Police Force Area","13","13","13,466","96.54","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","West Midlands","Police Force Area","134","136","96,204","138.77","2%","4%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","West Yorkshire","Police Force Area","55","56","48,126","114.47","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Officer","Aggregate Officer/Staff","Wiltshire","Police Force Area","7","7","9,794","71.47","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","All - including BTP","Police Force Area","612","657","1,224,400","49.97","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Avon & Somerset","Police Force Area","15","16","28,277","54.04","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Bedfordshire","Police Force Area","8","8","18,456","43.35","1%","3%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","British Transport Police","Police Force Area","31","36","N/A","N/A","2%","N/A"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Cambridgeshire","Police Force Area","7","7","16,029","42.92","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Cheshire","Police Force Area","6","6","10,423","57.57","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Cleveland","Police Force Area","2","2","5,762","34.71","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Cumbria","Police Force Area","0","0","2,504","0","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Derbyshire","Police Force Area","7","10","14,351","51.91","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Devon & Cornwall","Police Force Area","3","3","15,645","17.77","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Dorset","Police Force Area","6","6","9,507","57.85","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Durham","Police Force Area","2","2","4,240","47.17","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Dyfed-Powys","Police Force Area","2","2","3,262","61.31","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Essex","Police Force Area","10","11","27,635","37.45","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Gloucestershire","Police Force Area","3","3","8,661","34.64","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Greater Manchester","Police Force Area","29","32","60,710","47.74","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Gwent","Police Force Area","3","3","5,547","54.08","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Hampshire","Police Force Area","12","13","30,905","39.83","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Hertfordshire","Police Force Area","15","16","27,497","54.33","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Humberside","Police Force Area","4","4","8,185","48.87","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Kent","Police Force Area","8","10","27,283","28.66","0%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Lancashire","Police Force Area","12","13","16,300","75.83","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Leicestershire","Police Force Area","11","12","20,520","55.99","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Lincolnshire","Police Force Area","0","0","6,190","0","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","London, City of","Police Force Area","13","13","N/A","N/A","3%","4%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Merseyside","Police Force Area","8","8","20,954","37.32","0%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Metropolitan Police","Police Force Area","210","222","404,990","51.88","2%","5%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Norfolk","Police Force Area","3","3","10,027","29.92","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","North Wales","Police Force Area","5","5","4,950","92.53","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","North Yorkshire","Police Force Area","3","4","7,456","44.39","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Northamptonshire","Police Force Area","7","8","14,182","46.19","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Northumbria","Police Force Area","4","5","12,447","30.93","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Nottinghamshire","Police Force Area","7","7","30,981","21.3","1%","3%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","South Wales","Police Force Area","6","6","17,762","30.96","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","South Yorkshire","Police Force Area","10","11","20,791","50.45","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Staffordshire","Police Force Area","5","5","14,095","35.47","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Suffolk","Police Force Area","5","6","12,472","41.21","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Surrey","Police Force Area","18","19","23,554","75.44","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Sussex","Police Force Area","19","19","30,036","61.76","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Thames Valley","Police Force Area","33","36","55,986","59.62","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Warwickshire","Police Force Area","3","3","7,949","36.61","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","West Mercia","Police Force Area","4","4","13,466","29.7","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","West Midlands","Police Force Area","41","44","96,204","42.91","1%","4%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","West Yorkshire","Police Force Area","11","13","48,126","23.58","0%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Wiltshire","Police Force Area","1","1","9,794","6.94","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","All - including BTP","Police Force Area","226","228","1,224,400","18.48","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Avon & Somerset","Police Force Area","5","5","28,277","17.68","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Bedfordshire","Police Force Area","2","2","18,456","10.84","N/A","3%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","British Transport Police","Police Force Area","12","12","N/A","N/A","N/A","N/A"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Cambridgeshire","Police Force Area","3","3","16,029","18.72","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Cheshire","Police Force Area","1","1","10,423","9.59","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Cleveland","Police Force Area","3","3","5,762","52.07","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Cumbria","Police Force Area","0","0","2,504","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Derbyshire","Police Force Area","2","2","14,351","13.94","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Devon & Cornwall","Police Force Area","3","3","15,645","19.18","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Dorset","Police Force Area","1","1","9,507","10.52","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Durham","Police Force Area","2","2","4,240","47.17","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Dyfed-Powys","Police Force Area","1","1","3,262","30.66","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Essex","Police Force Area","7","7","27,635","25.04","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Gloucestershire","Police Force Area","3","3","8,661","34.64","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Greater Manchester","Police Force Area","24","24","60,710","39.53","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Gwent","Police Force Area","0","0","5,547","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Hampshire","Police Force Area","1","1","30,905","3.24","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Hertfordshire","Police Force Area","4","4","27,497","13.75","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Humberside","Police Force Area","4","4","8,185","48.87","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Kent","Police Force Area","5","5","27,283","17.78","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Lancashire","Police Force Area","6","6","16,300","36.81","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Leicestershire","Police Force Area","4","4","20,520","19.49","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Lincolnshire","Police Force Area","0","0","6,190","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","London, City of","Police Force Area","3","3","N/A","N/A","N/A","4%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Merseyside","Police Force Area","9","9","20,954","42.95","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Metropolitan Police","Police Force Area","42","43","404,990","10.47","N/A","5%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Norfolk","Police Force Area","1","1","10,027","9.97","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","North Wales","Police Force Area","2","2","4,950","40.4","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","North Yorkshire","Police Force Area","2","2","7,456","26.82","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Northamptonshire","Police Force Area","3","3","14,182","19.74","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Northumbria","Police Force Area","5","5","12,447","40.17","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Nottinghamshire","Police Force Area","4","4","30,981","12.59","N/A","3%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","South Wales","Police Force Area","3","3","17,762","16.89","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","South Yorkshire","Police Force Area","2","2","20,791","9.62","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Staffordshire","Police Force Area","1","1","14,095","7.09","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Suffolk","Police Force Area","3","3","12,472","24.05","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Surrey","Police Force Area","3","3","23,554","12.74","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Sussex","Police Force Area","4","4","30,036","12.22","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Thames Valley","Police Force Area","11","11","55,986","19.65","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Warwickshire","Police Force Area","2","2","7,949","25.16","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","West Mercia","Police Force Area","4","4","13,466","29.7","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","West Midlands","Police Force Area","22","22","96,204","22.87","N/A","4%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","West Yorkshire","Police Force Area","8","8","48,126","16.62","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Wiltshire","Police Force Area","0","0","9,794","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","All - including BTP","Police Force Area","0","340","1,224,400","27.77","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Avon & Somerset","Police Force Area","0","6","28,277","21.22","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Bedfordshire","Police Force Area","0","4","18,456","21.67","2%","3%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","British Transport Police","Police Force Area","0","5","N/A","N/A","2%","N/A"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Cambridgeshire","Police Force Area","0","2","16,029","12.48","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Cheshire","Police Force Area","0","4","10,423","38.38","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Cleveland","Police Force Area","0","0","5,762","0","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Cumbria","Police Force Area","0","1","2,504","39.94","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Derbyshire","Police Force Area","0","3","14,351","20.9","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Devon & Cornwall","Police Force Area","0","1","15,645","6.39","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Dorset","Police Force Area","0","0","9,507","0","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Durham","Police Force Area","0","0","4,240","0","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Dyfed-Powys","Police Force Area","0","0","3,262","0","0%","1%"
