"Number of teachers","2017","Year","Bangladeshi","16+1","England","Asian","Women","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.5","%","","1800"
"Number of teachers","2017","Year","Black - African","16+1","England","Black","Women","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.7","%","","2300"
"Number of teachers","2017","Year","Black Caribbean","16+1","England","Black","Women","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","1.1","%","","3700"
"Number of teachers","2017","Year","Chinese","16+1","England","Chinese and other","Women","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.2","%","","600"
"Number of teachers","2017","Year","Ethnicity details provided","16+1","England","Ethnicity details provided","Women","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","93.6","%","","352100"
"Number of teachers","2017","Year","Indian","16+1","England","Asian","Women","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","2.0","%","","6900"
"Number of teachers","2017","Year","Information not yet obtained","16+1","England","Unknown","Women","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","5.8","%","","21800"
"Number of teachers","2017","Year","Pakistani","16+1","England","Asian","Women","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","1.1","%","","3900"
"Number of teachers","2017","Year","Refused","16+1","England","Unknown","Women","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.6","%","","2400"
"Number of teachers","2017","Year","White - British","16+1","England","White","Women","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","86.3","%","","303700"
"Number of teachers","2017","Year","White - Irish","16+1","England","White","Women","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","1.5","%","","5300"
"Number of teachers","2017","Year","White and Asian","16+1","England","Mixed","Women","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.3","%","","1100"
"Number of teachers","2017","Year","White and Black African","16+1","England","Mixed","Women","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.1","%","","400"
"Number of teachers","2017","Year","White and Black Caribbean","16+1","England","Mixed","Women","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.3","%","","1200"
"Number of teachers","2017","Year","Any other Asian Background","16+1","England","Asian","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.7","%","","2000"
"Number of teachers","2017","Year","Any other Black background","16+1","England","Black","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.3","%","","900"
"Number of teachers","2017","Year","Any other ethnic group","16+1","England","Chinese and other","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.6","%","","1800"
"Number of teachers","2017","Year","Any other mixed background","16+1","England","Mixed","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.5","%","","1600"
"Number of teachers","2017","Year","Any other white background","16+1","England","White","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","4.3","%","","13000"
"Number of teachers","2017","Year","Bangladeshi","16+1","England","Asian","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.6","%","","1700"
"Number of teachers","2017","Year","Black - African","16+1","England","Black","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.7","%","","2200"
"Number of teachers","2017","Year","Black Caribbean","16+1","England","Black","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","1.1","%","","3200"
"Number of teachers","2017","Year","Chinese","16+1","England","Chinese and other","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.2","%","","600"
"Number of teachers","2017","Year","Ethnicity details provided","16+1","England","Ethnicity details provided","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","93.3","%","","305500"
"Number of teachers","2017","Year","Indian","16+1","England","Asian","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","2.1","%","","6300"
"Number of teachers","2017","Year","Information not yet obtained","16+1","England","Unknown","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","6.0","%","","19700"
"Number of teachers","2017","Year","Pakistani","16+1","England","Asian","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","1.2","%","","3600"
"Number of teachers","2017","Year","Refused","16+1","England","Unknown","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.6","%","","2100"
"Number of teachers","2017","Year","White - British","16+1","England","White","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","85.6","%","","261400"
"Number of teachers","2017","Year","White - Irish","16+1","England","White","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","1.5","%","","4500"
"Number of teachers","2017","Year","White and Asian","16+1","England","Mixed","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.3","%","","1000"
"Number of teachers","2017","Year","White and Black African","16+1","England","Mixed","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.1","%","","400"
"Number of teachers","2017","Year","White and Black Caribbean","16+1","England","Mixed","Women","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.4","%","","1100"
"Number of teachers","2017","Year","Any other Asian Background","16+1","England","Asian","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.4","%","","100"
"Number of teachers","2017","Year","Any other Black background","16+1","England","Black","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.3","%","","100"
"Number of teachers","2017","Year","Any other ethnic group","16+1","England","Chinese and other","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.4","%","","100"
"Number of teachers","2017","Year","Any other mixed background","16+1","England","Mixed","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.5","%","","200"
"Number of teachers","2017","Year","Any other white background","16+1","England","White","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","2.4","%","","800"
"Number of teachers","2017","Year","Bangladeshi","16+1","England","Asian","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.2","%","","100"
"Number of teachers","2017","Year","Black - African","16+1","England","Black","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.4","%","","100"
"Number of teachers","2017","Year","Black Caribbean","16+1","England","Black","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","1.1","%","","400"
"Number of teachers","2017","Year","Chinese","16+1","England","Chinese and other","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.1","%","",".."
"Number of teachers","2017","Year","Ethnicity details provided","16+1","England","Ethnicity details provided","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","95.0","%","","32500"
"Number of teachers","2017","Year","Indian","16+1","England","Asian","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","1.6","%","","500"
"Number of teachers","2017","Year","Information not yet obtained","16+1","England","Unknown","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","4.4","%","","1500"
"Number of teachers","2017","Year","Pakistani","16+1","England","Asian","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.7","%","","200"
"Number of teachers","2017","Year","Refused","16+1","England","Unknown","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.5","%","","200"
"Number of teachers","2017","Year","White - British","16+1","England","White","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","89.8","%","","29100"
"Number of teachers","2017","Year","White - Irish","16+1","England","White","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","1.6","%","","500"
"Number of teachers","2017","Year","White and Asian","16+1","England","Mixed","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.3","%","","100"
"Number of teachers","2017","Year","White and Black African","16+1","England","Mixed","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.1","%","",".."
"Number of teachers","2017","Year","White and Black Caribbean","16+1","England","Mixed","Women","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.3","%","","100"
"Number of teachers","2017","Year","Any other Asian Background","16+1","England","Asian","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.2","%","",".."
"Number of teachers","2017","Year","Any other Black background","16+1","England","Black","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.2","%","",".."
"Number of teachers","2017","Year","Any other ethnic group","16+1","England","Chinese and other","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.2","%","",".."
"Number of teachers","2017","Year","Any other mixed background","16+1","England","Mixed","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.3","%","",".."
"Number of teachers","2017","Year","Any other white background","16+1","England","White","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","1.7","%","","200"
"Number of teachers","2017","Year","Bangladeshi","16+1","England","Asian","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","-","%","",".."
"Number of teachers","2017","Year","Black - African","16+1","England","Black","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.2","%","",".."
"Number of teachers","2017","Year","Black Caribbean","16+1","England","Black","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.8","%","","100"
"Number of teachers","2017","Year","Chinese","16+1","England","Chinese and other","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","-","%","",".."
"Number of teachers","2017","Year","Ethnicity details provided","16+1","England","Ethnicity details provided","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","95.4","%","","14200"
"Number of teachers","2017","Year","Indian","16+1","England","Asian","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.8","%","","100"
"Number of teachers","2017","Year","Information not yet obtained","16+1","England","Unknown","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","4.1","%","","600"
"Number of teachers","2017","Year","Pakistani","16+1","England","Asian","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.3","%","",".."
"Number of teachers","2017","Year","Refused","16+1","England","Unknown","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.4","%","","100"
"Number of teachers","2017","Year","White - British","16+1","England","White","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","93.0","%","","13200"
"Number of teachers","2017","Year","White - Irish","16+1","England","White","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","1.7","%","","200"
"Number of teachers","2017","Year","White and Asian","16+1","England","Mixed","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.2","%","",".."
"Number of teachers","2017","Year","White and Black African","16+1","England","Mixed","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.1","%","",".."
"Number of teachers","2017","Year","White and Black Caribbean","16+1","England","Mixed","Women","All/Men/Women","Heads","All/Heads/deputies and assistants/Classroom and others","All","All/Nursery and Primary/Secondary/Special/Centrally employed","0.3","%","",".."
"Number of teachers","2017","Year","Any other Asian Background","16+1","England","Asian","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.2","%","",".."
"Number of teachers","2017","Year","Any other Black background","16+1","England","Black","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.2","%","",".."
"Number of teachers","2017","Year","Any other ethnic group","16+1","England","Chinese and other","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.5","%","",".."
"Number of teachers","2017","Year","Any other mixed background","16+1","England","Mixed","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.4","%","",".."
"Number of teachers","2017","Year","Any other white background","16+1","England","White","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","3.9","%","","200"
"Number of teachers","2017","Year","Bangladeshi","16+1","England","Asian","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.2","%","",".."
"Number of teachers","2017","Year","Black - African","16+1","England","Black","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.1","%","",".."
"Number of teachers","2017","Year","Black Caribbean","16+1","England","Black","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.7","%","",".."
"Number of teachers","2017","Year","Chinese","16+1","England","Chinese and other","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","-","%","",".."
"Number of teachers","2017","Year","Ethnicity details provided","16+1","England","Ethnicity details provided","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","82.6","%","","4000"
"Number of teachers","2017","Year","Indian","16+1","England","Asian","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","1.0","%","",".."
"Number of teachers","2017","Year","Information not yet obtained","16+1","England","Unknown","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","14.0","%","","700"
"Number of teachers","2017","Year","Pakistani","16+1","England","Asian","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.5","%","",".."
"Number of teachers","2017","Year","Refused","16+1","England","Unknown","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","3.4","%","","200"
"Number of teachers","2017","Year","White - British","16+1","England","White","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","90.6","%","","3600"
"Number of teachers","2017","Year","White - Irish","16+1","England","White","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.7","%","",".."
"Number of teachers","2017","Year","White and Asian","16+1","England","Mixed","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.3","%","",".."
"Number of teachers","2017","Year","White and Black African","16+1","England","Mixed","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.1","%","",".."
"Number of teachers","2017","Year","White and Black Caribbean","16+1","England","Mixed","All","All/Men/Women","All","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.3","%","",".."
"Number of teachers","2017","Year","Any other Asian Background","16+1","England","Asian","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.2","%","",".."
"Number of teachers","2017","Year","Any other Black background","16+1","England","Black","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.1","%","",".."
"Number of teachers","2017","Year","Any other ethnic group","16+1","England","Chinese and other","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.6","%","",".."
"Number of teachers","2017","Year","Any other mixed background","16+1","England","Mixed","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.4","%","",".."
"Number of teachers","2017","Year","Any other white background","16+1","England","White","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","4.2","%","","100"
"Number of teachers","2017","Year","Bangladeshi","16+1","England","Asian","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.2","%","",".."
"Number of teachers","2017","Year","Black - African","16+1","England","Black","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.1","%","",".."
"Number of teachers","2017","Year","Black Caribbean","16+1","England","Black","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.6","%","",".."
"Number of teachers","2017","Year","Chinese","16+1","England","Chinese and other","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.1","%","",".."
"Number of teachers","2017","Year","Ethnicity details provided","16+1","England","Ethnicity details provided","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","81.2","%","","3000"
"Number of teachers","2017","Year","Indian","16+1","England","Asian","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.9","%","",".."
"Number of teachers","2017","Year","Information not yet obtained","16+1","England","Unknown","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","15.3","%","","600"
"Number of teachers","2017","Year","Pakistani","16+1","England","Asian","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.5","%","",".."
"Number of teachers","2017","Year","Refused","16+1","England","Unknown","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","3.5","%","","100"
"Number of teachers","2017","Year","White - British","16+1","England","White","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","90.6","%","","2700"
"Number of teachers","2017","Year","White - Irish","16+1","England","White","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.7","%","",".."
"Number of teachers","2017","Year","White and Asian","16+1","England","Mixed","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.3","%","",".."
"Number of teachers","2017","Year","White and Black African","16+1","England","Mixed","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.1","%","",".."
"Number of teachers","2017","Year","White and Black Caribbean","16+1","England","Mixed","All","All/Men/Women","Classroom and others","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.2","%","",".."
"Number of teachers","2017","Year","Any other Asian Background","16+1","England","Asian","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.3","%","",".."
"Number of teachers","2017","Year","Any other Black background","16+1","England","Black","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.3","%","",".."
"Number of teachers","2017","Year","Any other ethnic group","16+1","England","Chinese and other","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.5","%","",".."
"Number of teachers","2017","Year","Any other mixed background","16+1","England","Mixed","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.6","%","",".."
"Number of teachers","2017","Year","Any other white background","16+1","England","White","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","3.2","%","",".."
"Number of teachers","2017","Year","Bangladeshi","16+1","England","Asian","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.2","%","",".."
"Number of teachers","2017","Year","Black - African","16+1","England","Black","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.2","%","",".."
"Number of teachers","2017","Year","Black Caribbean","16+1","England","Black","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.9","%","",".."
"Number of teachers","2017","Year","Chinese","16+1","England","Chinese and other","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","-","%","",".."
"Number of teachers","2017","Year","Ethnicity details provided","16+1","England","Ethnicity details provided","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","86.6","%","","1000"
"Number of teachers","2017","Year","Indian","16+1","England","Asian","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","1.3","%","",".."
"Number of teachers","2017","Year","Information not yet obtained","16+1","England","Unknown","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","10.1","%","","100"
"Number of teachers","2017","Year","Pakistani","16+1","England","Asian","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.5","%","",".."
"Number of teachers","2017","Year","Refused","16+1","England","Unknown","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","3.3","%","",".."
"Number of teachers","2017","Year","White - British","16+1","England","White","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","90.4","%","","900"
"Number of teachers","2017","Year","White - Irish","16+1","England","White","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.5","%","",".."
"Number of teachers","2017","Year","White and Asian","16+1","England","Mixed","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.2","%","",".."
"Number of teachers","2017","Year","White and Black African","16+1","England","Mixed","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.3","%","",".."
"Number of teachers","2017","Year","White and Black Caribbean","16+1","England","Mixed","All","All/Men/Women","Deputies and assistants","All/Heads/deputies and assistants/Classroom and others","Centrally employed","All/Nursery and Primary/Secondary/Special/Centrally employed","0.5","%","",".."
