"Title","Science attainments for children aged 6 to 7 (key stage 1)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-01"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Geography","Geography_Code","Gender","FSM","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","71","%","2714"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","79","%","9688"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","85","%","12274"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","80","%","2569"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","86","%","9705"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","79","%","6430"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","72","%","1669"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","82","%","4761"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","76","%","3300"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","67","%","829"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","78","%","2471"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","83","%","3130"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","78","%","840"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","85","%","2290"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","79","%","4936"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","73","%","1146"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","81","%","3790"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","75","%","2497"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","69","%","564"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","77","%","1933"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","82","%","2439"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","76","%","582"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","84","%","1857"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","89","%","3151"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","83","%","212"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","90","%","2939"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","87","%","1610"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","78","%","116"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","88","%","1494"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","91","%","1541"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","89","%","96"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","92","%","1445"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","84","%","40268"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","73","%","8020"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","86","%","32248"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","81","%","20597"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","69","%","4191"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","84","%","16406"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","87","%","19671"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","77","%","3829"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","89","%","15842"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","86","%","9595"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","71","%","1392"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","89","%","8203"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","84","%","4855"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","66","%","735"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","87","%","4120"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","89","%","4740"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","77","%","657"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","91","%","4083"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","84","%","5633"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","77","%","1191"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","85","%","4442"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","80","%","2855"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","74","%","616"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","82","%","2239"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","87","%","2778"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","80","%","575"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","89","%","2203"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","81","%","10315"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","72","%","2925"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","84","%","7390"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","78","%","5259"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","68","%","1521"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","81","%","3738"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","84","%","5056"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","76","%","1404"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","87","%","3652"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","84","%","14725"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","73","%","2512"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","86","%","12213"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","81","%","7628"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","68","%","1319"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","84","%","6309"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","87","%","7097"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","78","%","1193"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","89","%","5904"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","83","%","486574"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","67","%","64649"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","86","%","421925"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","81","%","249663"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","64","%","33306"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","84","%","216357"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","86","%","236911"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","71","%","31343"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","88","%","205568"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","84","%","434866"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","68","%","60580"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","87","%","374286"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","82","%","223181"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","64","%","31165"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","85","%","192016"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","86","%","211685"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","71","%","29415"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","89","%","182270"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","84","%","1656"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","57","%","240"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","88","%","1416"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","83","%","872"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","54","%","108"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","88","%","764"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","84","%","784"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","59","%","132"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","89","%","652"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","46","%","642"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","42","%","350"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","51","%","292"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","42","%","322"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","40","%","176"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","45","%","146"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","51","%","320"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","45","%","174"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","58","%","146"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","38","%","2443"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","41","%","685"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","37","%","1758"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","36","%","1268"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","37","%","355"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","36","%","913"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","41","%","1175"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","46","%","330"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","39","%","845"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","78","%","46967"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","68","%","2794"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","79","%","44173"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","75","%","24020"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","64","%","1502"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","76","%","22518"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","81","%","22947"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","72","%","1292"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","82","%","21655"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","75","%","12254"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","69","%","2498"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","77","%","9756"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","73","%","6326"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","68","%","1294"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","74","%","5032"
