"Title","English Baccalaureate (EBacc) entry for children aged 14 to 16 (key stage 4)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/revised-gcse-and-equivalent-results-in-england-2015-to-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","19 January 2017 (revised)"
"Measure","Time","Time Type","Ethnicity","Ethnicity Type","Geography","Geography type","ONS geography code","Gender","FSM","Value","Denominator"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Walsall","Local Authority","E08000030","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Warwickshire","Local Authority","E10000031","Boys","All pupils","40","10"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Wolverhampton","Local Authority","E08000031","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Worcestershire","Local Authority","E10000034","Boys","All pupils","!","4"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Bedford","Local Authority","E06000055","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Cambridgeshire","Local Authority","E10000003","Boys","All pupils","58.8","17"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Central Bedfordshire","Local Authority","E06000056","Boys","All pupils","!","4"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Essex","Local Authority","E10000012","Boys","All pupils","60","25"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Hertfordshire","Local Authority","E10000015","Boys","All pupils","80","30"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Luton","Local Authority","E06000032","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Norfolk","Local Authority","E10000020","Boys","All pupils","50","12"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Peterborough","Local Authority","E06000031","Boys","All pupils","!","3"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Southend-on-Sea","Local Authority","E06000033","Boys","All pupils","66.7","12"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Suffolk","Local Authority","E10000029","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Thurrock","Local Authority","E06000034","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Camden","Local Authority","E09000007","Boys","All pupils","!","3"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","City of London","Local Authority","E09000001","Boys","All pupils","N/A","N/A"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Hackney","Local Authority","E09000012","Boys","All pupils","!","7"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Hammersmith and Fulham","Local Authority","E09000013","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Haringey","Local Authority","E09000014","Boys","All pupils","!","7"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Islington","Local Authority","E09000019","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Kensington and Chelsea","Local Authority","E09000020","Boys","All pupils","N/A","0"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Lambeth","Local Authority","E09000022","Boys","All pupils","!","8"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Lewisham","Local Authority","E09000023","Boys","All pupils","57.1","14"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Newham","Local Authority","E09000025","Boys","All pupils","!","6"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Southwark","Local Authority","E09000028","Boys","All pupils","!","21"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Tower Hamlets","Local Authority","E09000030","Boys","All pupils","!","5"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Wandsworth","Local Authority","E09000032","Boys","All pupils","!","6"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Westminster","Local Authority","E09000033","Boys","All pupils","!","9"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Barking and Dagenham","Local Authority","E09000002","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Barnet","Local Authority","E09000003","Boys","All pupils","71.4","21"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Bexley","Local Authority","E09000004","Boys","All pupils","68.2","22"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Brent","Local Authority","E09000005","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Bromley","Local Authority","E09000006","Boys","All pupils","!","21"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Croydon","Local Authority","E09000008","Boys","All pupils","!","8"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Ealing","Local Authority","E09000009","Boys","All pupils","N/A","0"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Enfield","Local Authority","E09000010","Boys","All pupils","!","9"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Greenwich","Local Authority","E09000011","Boys","All pupils","61.5","13"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Harrow","Local Authority","E09000015","Boys","All pupils","!","5"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Havering","Local Authority","E09000016","Boys","All pupils","!","7"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Hillingdon","Local Authority","E09000017","Boys","All pupils","!","6"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Hounslow","Local Authority","E09000018","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Kingston upon Thames","Local Authority","E09000021","Boys","All pupils","!","11"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Merton","Local Authority","E09000024","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Redbridge","Local Authority","E09000026","Boys","All pupils","!","11"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Richmond upon Thames","Local Authority","E09000027","Boys","All pupils","!","7"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Sutton","Local Authority","E09000029","Boys","All pupils","!","23"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Waltham Forest","Local Authority","E09000031","Boys","All pupils","!","10"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Bracknell Forest","Local Authority","E06000036","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Brighton and Hove","Local Authority","E06000043","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Buckinghamshire","Local Authority","E10000002","Boys","All pupils","!","10"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","East Sussex","Local Authority","E10000011","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Hampshire","Local Authority","E10000014","Boys","All pupils","61.5","26"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Isle of Wight","Local Authority","E06000046","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Kent","Local Authority","E10000016","Boys","All pupils","72.7","33"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Medway","Local Authority","E06000035","Boys","All pupils","!","5"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Milton Keynes","Local Authority","E06000042","Boys","All pupils","!","11"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Oxfordshire","Local Authority","E10000025","Boys","All pupils","28.6","14"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Portsmouth","Local Authority","E06000044","Boys","All pupils","!","4"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Reading","Local Authority","E06000038","Boys","All pupils","!","12"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Slough","Local Authority","E06000039","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Southampton","Local Authority","E06000045","Boys","All pupils","100","4"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Surrey","Local Authority","E10000030","Boys","All pupils","72","25"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","West Berkshire","Local Authority","E06000037","Boys","All pupils","!","7"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","West Sussex","Local Authority","E10000032","Boys","All pupils","!","5"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Windsor and Maidenhead","Local Authority","E06000040","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Wokingham","Local Authority","E06000041","Boys","All pupils","!","4"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Bath and North East Somerset","Local Authority","E06000022","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Bournemouth","Local Authority","E06000028","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Bristol, City of","Local Authority","E06000023","Boys","All pupils","!","11"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Cornwall","Local Authority","E06000052","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Devon","Local Authority","E10000008","Boys","All pupils","!","5"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Dorset","Local Authority","E10000009","Boys","All pupils","!","3"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Gloucestershire","Local Authority","E10000013","Boys","All pupils","!","6"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Isles of Scilly","Local Authority","E06000053","Boys","All pupils","N/A","0"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","North Somerset","Local Authority","E06000024","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Plymouth","Local Authority","E06000026","Boys","All pupils","!","8"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Poole","Local Authority","E06000029","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Somerset","Local Authority","E10000027","Boys","All pupils","!","3"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","South Gloucestershire","Local Authority","E06000025","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Swindon","Local Authority","E06000030","Boys","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Torbay","Local Authority","E06000027","Boys","All pupils","!","4"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","Wiltshire","Local Authority","E06000054","Boys","All pupils","!","3"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","County Durham","Local Authority","E06000047","Girls","All pupils","46.8","2487"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Darlington","Local Authority","E06000005","Girls","All pupils","42.7","548"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Gateshead","Local Authority","E08000037","Girls","All pupils","45.8","904"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Hartlepool","Local Authority","E06000001","Girls","All pupils","41.5","545"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Middlesbrough","Local Authority","E06000002","Girls","All pupils","25.4","753"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Newcastle upon Tyne","Local Authority","E08000021","Girls","All pupils","41","1177"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","North Tyneside","Local Authority","E08000022","Girls","All pupils","42.7","950"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Northumberland","Local Authority","E06000057","Girls","All pupils","37.9","1559"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Redcar and Cleveland","Local Authority","E06000003","Girls","All pupils","36.1","792"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","South Tyneside","Local Authority","E08000023","Girls","All pupils","41.9","787"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Stockton-on-Tees","Local Authority","E06000004","Girls","All pupils","47.5","928"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Sunderland","Local Authority","E08000024","Girls","All pupils","48.4","1365"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Blackburn with Darwen","Local Authority","E06000008","Girls","All pupils","40.8","857"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Blackpool","Local Authority","E06000009","Girls","All pupils","23.3","674"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Bolton","Local Authority","E08000001","Girls","All pupils","38.6","1522"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Bury","Local Authority","E08000002","Girls","All pupils","50.9","1003"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Cheshire East","Local Authority","E06000049","Girls","All pupils","47.1","1889"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Cheshire West and Chester","Local Authority","E06000050","Girls","All pupils","52.1","1699"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Cumbria","Local Authority","E10000006","Girls","All pupils","41.5","2520"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Halton","Local Authority","E06000006","Girls","All pupils","62.4","678"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Knowsley","Local Authority","E08000011","Girls","All pupils","28.1","544"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Lancashire","Local Authority","E10000017","Girls","All pupils","38.4","5866"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Liverpool","Local Authority","E08000012","Girls","All pupils","45","2304"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Manchester","Local Authority","E08000003","Girls","All pupils","43.5","2310"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Oldham","Local Authority","E08000004","Girls","All pupils","30","1425"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Rochdale","Local Authority","E08000005","Girls","All pupils","32.3","1131"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Salford","Local Authority","E08000006","Girls","All pupils","51.2","1069"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Sefton","Local Authority","E08000014","Girls","All pupils","50.2","1519"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","St. Helens","Local Authority","E08000013","Girls","All pupils","41.3","861"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Stockport","Local Authority","E08000007","Girls","All pupils","50.6","1399"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Tameside","Local Authority","E08000008","Girls","All pupils","36.9","1228"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Trafford","Local Authority","E08000009","Girls","All pupils","51.4","1363"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Warrington","Local Authority","E06000007","Girls","All pupils","41","1141"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Wigan","Local Authority","E08000010","Girls","All pupils","40.1","1679"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Wirral","Local Authority","E08000015","Girls","All pupils","52","1805"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Barnsley","Local Authority","E08000016","Girls","All pupils","32.6","1040"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Bradford","Local Authority","E08000032","Girls","All pupils","39.2","2936"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Calderdale","Local Authority","E08000033","Girls","All pupils","40.7","1229"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Doncaster","Local Authority","E08000017","Girls","All pupils","33","1491"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","East Riding of Yorkshire","Local Authority","E06000011","Girls","All pupils","44.4","1673"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Kingston upon Hull, City of","Local Authority","E06000010","Girls","All pupils","41","1136"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Kirklees","Local Authority","E08000034","Girls","All pupils","42.7","2277"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Leeds","Local Authority","E08000035","Girls","All pupils","46.9","3629"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","North East Lincolnshire","Local Authority","E06000012","Girls","All pupils","40.8","797"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","North Lincolnshire","Local Authority","E06000013","Girls","All pupils","38","901"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","North Yorkshire","Local Authority","E10000023","Girls","All pupils","47.8","2962"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Rotherham","Local Authority","E08000018","Girls","All pupils","37.9","1679"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Sheffield","Local Authority","E08000019","Girls","All pupils","45.8","2517"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Wakefield","Local Authority","E08000036","Girls","All pupils","40.3","1758"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","York","Local Authority","E06000014","Girls","All pupils","60.5","777"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Derby","Local Authority","E06000015","Girls","All pupils","37.7","1377"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Derbyshire","Local Authority","E10000007","Girls","All pupils","36.3","3791"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Leicester","Local Authority","E06000016","Girls","All pupils","37.3","1634"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Leicestershire","Local Authority","E10000018","Girls","All pupils","36.6","3411"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Lincolnshire","Local Authority","E10000019","Girls","All pupils","48.4","3820"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Northamptonshire","Local Authority","E10000021","Girls","All pupils","45.3","3704"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Nottingham","Local Authority","E06000018","Girls","All pupils","38.6","1250"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Nottinghamshire","Local Authority","E10000024","Girls","All pupils","48.1","3824"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Rutland","Local Authority","E06000017","Girls","All pupils","45.5","224"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Birmingham","Local Authority","E08000025","Girls","All pupils","48.5","5913"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Coventry","Local Authority","E08000026","Girls","All pupils","46.2","1676"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Dudley","Local Authority","E08000027","Girls","All pupils","37.7","1712"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Herefordshire, County of","Local Authority","E06000019","Girls","All pupils","52.2","806"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Sandwell","Local Authority","E08000028","Girls","All pupils","27.3","1648"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Shropshire","Local Authority","E06000051","Girls","All pupils","43.2","1454"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Solihull","Local Authority","E08000029","Girls","All pupils","52.5","1428"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Staffordshire","Local Authority","E10000028","Girls","All pupils","39.6","4289"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Stoke-on-Trent","Local Authority","E06000021","Girls","All pupils","32.5","1140"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Telford and Wrekin","Local Authority","E06000020","Girls","All pupils","51.9","921"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Walsall","Local Authority","E08000030","Girls","All pupils","39.8","1552"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Warwickshire","Local Authority","E10000031","Girls","All pupils","48.3","2672"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Wolverhampton","Local Authority","E08000031","Girls","All pupils","32.8","1261"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Worcestershire","Local Authority","E10000034","Girls","All pupils","43.4","2747"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Bedford","Local Authority","E06000055","Girls","All pupils","37.3","920"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Cambridgeshire","Local Authority","E10000003","Girls","All pupils","46.9","2809"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Central Bedfordshire","Local Authority","E06000056","Girls","All pupils","41.5","1317"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Essex","Local Authority","E10000012","Girls","All pupils","43.3","7133"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Hertfordshire","Local Authority","E10000015","Girls","All pupils","50.4","6103"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Luton","Local Authority","E06000032","Girls","All pupils","31.3","1189"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Norfolk","Local Authority","E10000020","Girls","All pupils","41.9","3902"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Peterborough","Local Authority","E06000031","Girls","All pupils","45","1137"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Southend-on-Sea","Local Authority","E06000033","Girls","All pupils","45.7","1023"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Suffolk","Local Authority","E10000029","Girls","All pupils","34","3497"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Thurrock","Local Authority","E06000034","Girls","All pupils","46.3","859"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Camden","Local Authority","E09000007","Girls","All pupils","50.8","817"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","City of London","Local Authority","E09000001","Girls","All pupils","N/A","N/A"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Hackney","Local Authority","E09000012","Girls","All pupils","56.3","1122"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Hammersmith and Fulham","Local Authority","E09000013","Girls","All pupils","66.6","701"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Haringey","Local Authority","E09000014","Girls","All pupils","46.1","1119"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Islington","Local Authority","E09000019","Girls","All pupils","47.5","636"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Kensington and Chelsea","Local Authority","E09000020","Girls","All pupils","54.5","310"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Lambeth","Local Authority","E09000022","Girls","All pupils","57.3","917"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Lewisham","Local Authority","E09000023","Girls","All pupils","50.9","1098"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Newham","Local Authority","E09000025","Girls","All pupils","55.4","1709"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Southwark","Local Authority","E09000028","Girls","All pupils","64.5","1245"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Tower Hamlets","Local Authority","E09000030","Girls","All pupils","47","1276"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Wandsworth","Local Authority","E09000032","Girls","All pupils","68","788"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Westminster","Local Authority","E09000033","Girls","All pupils","59.3","803"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Barking and Dagenham","Local Authority","E09000002","Girls","All pupils","42.2","1091"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Barnet","Local Authority","E09000003","Girls","All pupils","63.4","1791"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Bexley","Local Authority","E09000004","Girls","All pupils","49.3","1551"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Brent","Local Authority","E09000005","Girls","All pupils","60.5","1520"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Bromley","Local Authority","E09000006","Girls","All pupils","58.9","1718"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Croydon","Local Authority","E09000008","Girls","All pupils","53.6","1959"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Ealing","Local Authority","E09000009","Girls","All pupils","60.9","1354"
"Percentage entering the English Baccalaureate","2016","Academic year","All","All pupils","Enfield","Local Authority","E09000010","Girls","All pupils","61","1771"
