"Title","Mathematics attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-03-04"
"Measure","Time","Time_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value","Value_type","Denominator"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Redbridge","E09000026","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","81","%","1067"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Richmond upon Thames","E09000027","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","77","%","86"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Sutton","E09000029","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","86","%","213"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Waltham Forest","E09000031","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","82","%","452"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Bracknell Forest","E06000036","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","85","%","66"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Brighton and Hove","E06000043","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","81","%","42"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Buckinghamshire","E10000002","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","69","%","454"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","East Sussex","E10000011","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","84","%","67"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Hampshire","E10000014","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","80","%","261"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Isle of Wight","E06000046","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","5"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Kent","E10000016","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","84","%","317"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Medway","E06000035","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","88","%","81"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Milton Keynes","E06000042","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","77","%","243"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Oxfordshire","E10000025","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","213"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Portsmouth","E06000044","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","69","%","80"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Reading","E06000038","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","70","%","171"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Slough","E06000039","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","81","%","560"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Southampton","E06000045","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","73","%","185"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Surrey","E10000030","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","80","%","439"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","West Berkshire","E06000037","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","69","%","42"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","West Sussex","E10000032","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","73","%","227"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Windsor and Maidenhead","E06000040","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","75","%","128"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Wokingham","E06000041","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","80","%","142"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Bath and North East Somerset","E06000022","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","13"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Bournemouth","E06000028","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","74","%","34"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Bristol, City of","E06000023","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","197"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Cornwall","E06000052","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","18"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Devon","E10000008","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","71","%","34"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Dorset","E10000009","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","23"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Gloucestershire","E10000013","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","74","%","101"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Isles of Scilly","E06000053","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","North Somerset","E06000024","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","9"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Plymouth","E06000026","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","13"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Poole","E06000029","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","82","%","22"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Somerset","E10000027","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","60","%","35"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","South Gloucestershire","E06000025","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","85","%","48"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Swindon","E06000030","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","76","%","173"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Torbay","E06000027","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","6"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Wiltshire","E06000054","Asian","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","86","%","35"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","County Durham","E06000047","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","8"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Darlington","E06000005","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Gateshead","E08000037","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","9"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Hartlepool","E06000001","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","6"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Middlesbrough","E06000002","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","81","%","16"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Newcastle upon Tyne","E08000021","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","72"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","North Tyneside","E08000022","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","11"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Northumberland","E06000057","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Redcar and Cleveland","E06000003","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","South Tyneside","E08000023","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","9"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Stockton-on-Tees","E06000004","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","67","%","18"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Sunderland","E08000024","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","57","%","7"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Blackburn with Darwen","E06000008","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Blackpool","E06000009","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Bolton","E08000001","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","66","%","103"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Bury","E08000002","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","64","%","25"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire East","E06000049","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire West and Chester","E06000050","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","6"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Cumbria","E10000006","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Halton","E06000006","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Knowsley","E08000011","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Lancashire","E10000017","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","70","%","23"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Liverpool","E08000012","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","102"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Manchester","E08000003","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","67","%","654"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Oldham","E08000004","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","45","%","47"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Rochdale","E08000005","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","57"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Salford","E08000006","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","64","%","95"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Sefton","E08000014","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","St. Helens","E08000013","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Stockport","E08000007","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","19"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Tameside","E08000008","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","68","%","25"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Trafford","E08000009","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","75","%","60"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Warrington","E06000007","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","9"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Wigan","E08000010","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","67","%","21"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Wirral","E08000015","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","12"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","60","%","50"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","56","%","9"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","53","%","17"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","50","%","24"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","67","%","61"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","53","%","341"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","5"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","5"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","50","%","16"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","62","%","21"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","70","%","179"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","59","%","22"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","York","E06000014","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Derby","E06000015","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","62","%","60"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Derbyshire","E10000007","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","67","%","15"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Leicester","E06000016","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","235"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Leicestershire","E10000018","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","59","%","27"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Lincolnshire","E10000019","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Northamptonshire","E10000021","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","226"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Nottingham","E06000018","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","66","%","200"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Nottinghamshire","E10000024","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","48","%","40"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Rutland","E06000017","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Birmingham","E08000025","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","67","%","969"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Coventry","E08000026","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","64","%","271"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Dudley","E08000027","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","72","%","43"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Herefordshire, County of","E06000019","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Sandwell","E08000028","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","62","%","229"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Shropshire","E06000051","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","5"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Solihull","E08000029","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","74","%","19"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Staffordshire","E10000028","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","56","%","32"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","67","%","61"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Telford and Wrekin","E06000020","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","81","%","26"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Walsall","E08000030","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","75","%","85"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Warwickshire","E10000031","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","61","%","33"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Wolverhampton","E08000031","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","74","%","183"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Worcestershire","E10000034","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","19"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Bedford","E06000055","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","66","%","53"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Cambridgeshire","E10000003","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","60","%","42"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Central Bedfordshire","E06000056","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","74","%","57"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Essex","E10000012","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","72","%","202"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Hertfordshire","E10000015","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","76","%","291"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Luton","E06000032","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","195"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Norfolk","E10000020","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","46"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Peterborough","E06000031","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","46"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Southend-on-Sea","E06000033","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","69","%","35"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Suffolk","E10000029","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","69","%","32"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Thurrock","E06000034","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","76","%","200"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Camden","E09000007","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","68","%","145"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","City of London","E09000001","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Hackney","E09000012","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","74","%","488"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Hammersmith and Fulham","E09000013","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","69","%","182"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Haringey","E09000014","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","71","%","359"
