"Title","Well-being: how worthwhile people feel the things they do in their life are"
"Location","UK"
"Time period","2012 to 2016"
"Data source","Office for National Statistics"
"Data source link","https://www.ons.gov.uk/peoplepopulationandcommunity/wellbeing/datasets/measuringnationalwellbeingworthwhile"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-03-02"
"Measure","Year","Ethnicity","Sex","NS-SEC","Threshold","Mean","Percentage","Upper Confidence Interval","Lower Confidence Interval","Sample Size"
"Worthwhile","2015","Bangladeshi","All","Lower managerial and professional","High (7 - 8)","N/A","49.49","59.71","39.27","-"
"Worthwhile","2015","Bangladeshi","All","Lower supervisory and technical","High (7 - 8)","N/A","39.23","51.43","27.03","-"
"Worthwhile","2015","Bangladeshi","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","45.99","52.74","39.24","-"
"Worthwhile","2015","Bangladeshi","All","Routine occupations","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Semi-routine occupations","High (7 - 8)","N/A","54.8","64.92","44.67","-"
"Worthwhile","2015","Bangladeshi","All","Small employers and own account workers","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Higher managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Intermediate occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Lower managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Lower supervisory and technical","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Semi-routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Higher managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Intermediate occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Lower managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Lower supervisory and technical","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","15.66","20.91","10.42","-"
"Worthwhile","2015","Bangladeshi","All","Routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Semi-routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Small employers and own account workers","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Higher managerial and professional","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Intermediate occupations","Very High (9 - 10)","N/A","35.57","46.43","24.71","-"
"Worthwhile","2015","Bangladeshi","All","Lower managerial and professional","Very High (9 - 10)","N/A","28.5","36.83","20.17","-"
"Worthwhile","2015","Bangladeshi","All","Lower supervisory and technical","Very High (9 - 10)","N/A","34.08","45.42","22.74","-"
"Worthwhile","2015","Bangladeshi","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","33.56","40.02","27.09","-"
"Worthwhile","2015","Bangladeshi","All","Routine occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Bangladeshi","All","Semi-routine occupations","Very High (9 - 10)","N/A","18.86","25.88","11.85","-"
"Worthwhile","2015","Bangladeshi","All","Small employers and own account workers","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Higher managerial and professional","High (7 - 8)","N/A","49.08","54.39","43.76","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Intermediate occupations","High (7 - 8)","N/A","44.91","49.69","40.13","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Lower managerial and professional","High (7 - 8)","N/A","50.82","54.28","47.36","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Lower supervisory and technical","High (7 - 8)","N/A","45.36","52.91","37.8","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","39.38","42.32","36.45","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Routine occupations","High (7 - 8)","N/A","43.71","48.92","38.51","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Semi-routine occupations","High (7 - 8)","N/A","41.33","45.36","37.3","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Small employers and own account workers","High (7 - 8)","N/A","46.07","52.49","39.66","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Higher managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Intermediate occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Lower managerial and professional","Low (0 - 4)","N/A","2.78","3.76","1.81","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Lower supervisory and technical","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","5.02","6.12","3.92","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Routine occupations","Low (0 - 4)","N/A","5.77","7.91","3.63","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Semi-routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Higher managerial and professional","Medium (5 - 6)","N/A","14.23","18.25","10.21","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Intermediate occupations","Medium (5 - 6)","N/A","16.7","20.11","13.3","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Lower managerial and professional","Medium (5 - 6)","N/A","13.49","15.98","10.99","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Lower supervisory and technical","Medium (5 - 6)","N/A","18.63","24.64","12.63","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","21.89","24.4","19.38","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Routine occupations","Medium (5 - 6)","N/A","20.1","24.06","16.13","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Semi-routine occupations","Medium (5 - 6)","N/A","21.24","24.67","17.8","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Small employers and own account workers","Medium (5 - 6)","N/A","15.51","20.31","10.72","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Higher managerial and professional","Very High (9 - 10)","N/A","35.76","40.87","30.65","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Intermediate occupations","Very High (9 - 10)","N/A","34.36","39.18","29.53","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Lower managerial and professional","Very High (9 - 10)","N/A","32.91","36.05","29.76","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Lower supervisory and technical","Very High (9 - 10)","N/A","29.4","35.76","23.03","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","33.7","36.65","30.76","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Routine occupations","Very High (9 - 10)","N/A","30.42","35.26","25.59","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Semi-routine occupations","Very High (9 - 10)","N/A","32.36","36.22","28.49","-"
"Worthwhile","2015","Black / African / Caribbean / Black British","All","Small employers and own account workers","Very High (9 - 10)","N/A","31.36","37.31","25.41","-"
"Worthwhile","2015","Chinese","All","Higher managerial and professional","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Intermediate occupations","High (7 - 8)","N/A","59.94","71.82","48.06","-"
"Worthwhile","2015","Chinese","All","Lower managerial and professional","High (7 - 8)","N/A","59.7","69.04","50.36","-"
"Worthwhile","2015","Chinese","All","Lower supervisory and technical","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","56.22","62.81","49.64","-"
"Worthwhile","2015","Chinese","All","Routine occupations","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Semi-routine occupations","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Small employers and own account workers","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Higher managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Intermediate occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Lower managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Lower supervisory and technical","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Semi-routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Higher managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Intermediate occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Lower managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Lower supervisory and technical","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","11.91","15.59","8.23","-"
"Worthwhile","2015","Chinese","All","Routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Semi-routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Small employers and own account workers","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Higher managerial and professional","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Intermediate occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Lower managerial and professional","Very High (9 - 10)","N/A","26.13","34.82","17.45","-"
"Worthwhile","2015","Chinese","All","Lower supervisory and technical","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","30.18","36.69","23.66","-"
"Worthwhile","2015","Chinese","All","Routine occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Semi-routine occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Chinese","All","Small employers and own account workers","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Higher managerial and professional","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Intermediate occupations","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Lower managerial and professional","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Lower supervisory and technical","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Routine occupations","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Semi-routine occupations","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Small employers and own account workers","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Higher managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Intermediate occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Lower managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Lower supervisory and technical","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Semi-routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Higher managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Intermediate occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Lower managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Lower supervisory and technical","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Semi-routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Small employers and own account workers","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Higher managerial and professional","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Intermediate occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Lower managerial and professional","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Lower supervisory and technical","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Routine occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Semi-routine occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Gypsy / Traveller / Irish Traveller","All","Small employers and own account workers","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Indian","All","Higher managerial and professional","High (7 - 8)","N/A","57.33","61.01","53.65","-"
"Worthwhile","2015","Indian","All","Intermediate occupations","High (7 - 8)","N/A","54.97","59.8","50.14","-"
"Worthwhile","2015","Indian","All","Lower managerial and professional","High (7 - 8)","N/A","56.02","59.85","52.19","-"
"Worthwhile","2015","Indian","All","Lower supervisory and technical","High (7 - 8)","N/A","51.56","59.98","43.14","-"
"Worthwhile","2015","Indian","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","44.64","48.31","40.97","-"
"Worthwhile","2015","Indian","All","Routine occupations","High (7 - 8)","N/A","42.79","49.9","35.68","-"
"Worthwhile","2015","Indian","All","Semi-routine occupations","High (7 - 8)","N/A","48.92","54.39","43.46","-"
"Worthwhile","2015","Indian","All","Small employers and own account workers","High (7 - 8)","N/A","47.1","53.51","40.7","-"
"Worthwhile","2015","Indian","All","Higher managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Indian","All","Intermediate occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Indian","All","Lower managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Indian","All","Lower supervisory and technical","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Indian","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","3.7","4.84","2.56","-"
"Worthwhile","2015","Indian","All","Routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Indian","All","Semi-routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Indian","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Indian","All","Higher managerial and professional","Medium (5 - 6)","N/A","10.45","12.71","8.18","-"
"Worthwhile","2015","Indian","All","Intermediate occupations","Medium (5 - 6)","N/A","11.83","14.89","8.78","-"
"Worthwhile","2015","Indian","All","Lower managerial and professional","Medium (5 - 6)","N/A","10.51","12.79","8.23","-"
"Worthwhile","2015","Indian","All","Lower supervisory and technical","Medium (5 - 6)","N/A","17.62","24.13","11.12","-"
"Worthwhile","2015","Indian","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","17.16","20.17","14.16","-"
"Worthwhile","2015","Indian","All","Routine occupations","Medium (5 - 6)","N/A","21.75","27.69","15.81","-"
"Worthwhile","2015","Indian","All","Semi-routine occupations","Medium (5 - 6)","N/A","17.56","21.66","13.46","-"
"Worthwhile","2015","Indian","All","Small employers and own account workers","Medium (5 - 6)","N/A","12.9","17.01","8.78","-"
"Worthwhile","2015","Indian","All","Higher managerial and professional","Very High (9 - 10)","N/A","31.78","35.21","28.35","-"
"Worthwhile","2015","Indian","All","Intermediate occupations","Very High (9 - 10)","N/A","31.63","36.17","27.09","-"
"Worthwhile","2015","Indian","All","Lower managerial and professional","Very High (9 - 10)","N/A","31.42","35.18","27.65","-"
"Worthwhile","2015","Indian","All","Lower supervisory and technical","Very High (9 - 10)","N/A","27.18","34.16","20.19","-"
"Worthwhile","2015","Indian","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","34.5","38.18","30.81","-"
"Worthwhile","2015","Indian","All","Routine occupations","Very High (9 - 10)","N/A","32.89","39.54","26.23","-"
"Worthwhile","2015","Indian","All","Semi-routine occupations","Very High (9 - 10)","N/A","29.63","34.46","24.79","-"
"Worthwhile","2015","Indian","All","Small employers and own account workers","Very High (9 - 10)","N/A","35.01","41.43","28.58","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Higher managerial and professional","High (7 - 8)","N/A","53.49","61.38","45.61","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Intermediate occupations","High (7 - 8)","N/A","54.47","62.14","46.81","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Lower managerial and professional","High (7 - 8)","N/A","51.77","57.58","45.96","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Lower supervisory and technical","High (7 - 8)","N/A","44.33","59.46","29.2","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","39.57","45.28","33.86","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Routine occupations","High (7 - 8)","N/A","37.68","48.85","26.51","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Semi-routine occupations","High (7 - 8)","N/A","47.52","56.36","38.68","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Small employers and own account workers","High (7 - 8)","N/A","39.59","50.67","28.52","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Higher managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Intermediate occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Lower managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Lower supervisory and technical","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Semi-routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Higher managerial and professional","Medium (5 - 6)","N/A","13.82","19.21","8.43","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Intermediate occupations","Medium (5 - 6)","N/A","13.77","18.54","9","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Lower managerial and professional","Medium (5 - 6)","N/A","11.52","15.19","7.85","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Lower supervisory and technical","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","21.33","26.35","16.3","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Semi-routine occupations","Medium (5 - 6)","N/A","21.95","29.99","13.9","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Small employers and own account workers","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Higher managerial and professional","Very High (9 - 10)","N/A","30.56","37.95","23.17","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Intermediate occupations","Very High (9 - 10)","N/A","29.03","35.67","22.39","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Lower managerial and professional","Very High (9 - 10)","N/A","34.21","39.85","28.57","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Lower supervisory and technical","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","32.3","37.93","26.67","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Routine occupations","Very High (9 - 10)","N/A","33.29","44.02","22.57","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Semi-routine occupations","Very High (9 - 10)","N/A","27.89","35.7","20.08","-"
"Worthwhile","2015","Mixed / Multiple ethnic groups","All","Small employers and own account workers","Very High (9 - 10)","N/A","32.03","42.02","22.05","-"
"Worthwhile","2015","Other Asian background","All","Higher managerial and professional","High (7 - 8)","N/A","?","?","?","-"
"Worthwhile","2015","Other Asian background","All","Intermediate occupations","High (7 - 8)","N/A","43.87","53.32","34.41","-"
"Worthwhile","2015","Other Asian background","All","Lower managerial and professional","High (7 - 8)","N/A","50.28","56.36","44.2","-"
"Worthwhile","2015","Other Asian background","All","Lower supervisory and technical","High (7 - 8)","N/A","43.76","56.97","30.56","-"
"Worthwhile","2015","Other Asian background","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","53.44","59.06","47.82","-"
"Worthwhile","2015","Other Asian background","All","Routine occupations","High (7 - 8)","N/A","45.74","56.27","35.22","-"
"Worthwhile","2015","Other Asian background","All","Semi-routine occupations","High (7 - 8)","N/A","38.79","46.36","31.22","-"
"Worthwhile","2015","Other Asian background","All","Small employers and own account workers","High (7 - 8)","N/A","42.77","51.62","33.91","-"
"Worthwhile","2015","Other Asian background","All","Higher managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Other Asian background","All","Intermediate occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Other Asian background","All","Lower managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Other Asian background","All","Lower supervisory and technical","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Other Asian background","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Other Asian background","All","Routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Other Asian background","All","Semi-routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Other Asian background","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Worthwhile","2015","Other Asian background","All","Higher managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Other Asian background","All","Intermediate occupations","Medium (5 - 6)","N/A","20.27","28.04","12.5","-"
"Worthwhile","2015","Other Asian background","All","Lower managerial and professional","Medium (5 - 6)","N/A","12.6","16.74","8.45","-"
"Worthwhile","2015","Other Asian background","All","Lower supervisory and technical","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Other Asian background","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","17.8","22.09","13.5","-"
"Worthwhile","2015","Other Asian background","All","Routine occupations","Medium (5 - 6)","N/A","19.12","25.67","12.57","-"
"Worthwhile","2015","Other Asian background","All","Semi-routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Worthwhile","2015","Other Asian background","All","Small employers and own account workers","Medium (5 - 6)","N/A","17.26","23.44","11.08","-"
"Worthwhile","2015","Other Asian background","All","Higher managerial and professional","Very High (9 - 10)","N/A","?","?","?","-"
"Worthwhile","2015","Other Asian background","All","Intermediate occupations","Very High (9 - 10)","N/A","35.86","45.63","26.1","-"
"Worthwhile","2015","Other Asian background","All","Lower managerial and professional","Very High (9 - 10)","N/A","34.03","39.75","28.3","-"
"Worthwhile","2015","Other Asian background","All","Lower supervisory and technical","Very High (9 - 10)","N/A","33.99","45.24","22.75","-"
"Worthwhile","2015","Other Asian background","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","26.04","30.75","21.33","-"
"Worthwhile","2015","Other Asian background","All","Routine occupations","Very High (9 - 10)","N/A","31.65","41.08","22.23","-"
"Worthwhile","2015","Other Asian background","All","Semi-routine occupations","Very High (9 - 10)","N/A","38.35","45.81","30.9","-"
"Worthwhile","2015","Other Asian background","All","Small employers and own account workers","Very High (9 - 10)","N/A","34.19","42.88","25.51","-"
"Worthwhile","2015","Other ethnic group","All","Higher managerial and professional","High (7 - 8)","N/A","47.19","54.29","40.09","-"
"Worthwhile","2015","Other ethnic group","All","Intermediate occupations","High (7 - 8)","N/A","57.95","66","49.89","-"
"Worthwhile","2015","Other ethnic group","All","Lower managerial and professional","High (7 - 8)","N/A","52.82","58.23","47.41","-"
"Worthwhile","2015","Other ethnic group","All","Lower supervisory and technical","High (7 - 8)","N/A","50.12","61.75","38.5","-"
"Worthwhile","2015","Other ethnic group","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","45.39","50.23","40.56","-"
"Worthwhile","2015","Other ethnic group","All","Routine occupations","High (7 - 8)","N/A","49.62","?","?","-"
"Worthwhile","2015","Other ethnic group","All","Semi-routine occupations","High (7 - 8)","N/A","46.48","54.39","38.57","-"
"Worthwhile","2015","Other ethnic group","All","Small employers and own account workers","High (7 - 8)","N/A","50.73","59.02","42.44","-"
