"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","White","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Shropshire","E06000051","75","%","2626"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","White","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Herefordshire, County of","E06000019","72","%","1697"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Doncaster","E08000017","70","%","3190"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","75","%","2709"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Rotherham","E08000018","76","%","2663"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Sheffield","E08000019","73","%","4091"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","73","%","1778"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","75","%","1770"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kirklees","E08000034","74","%","3314"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Bradford","E08000032","70","%","3661"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","72","%","5696"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","74","%","3278"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","York","E06000014","76","%","1737"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Wakefield","E08000036","71","%","3413"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Barnsley","E08000016","75","%","2549"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Calderdale","E08000033","74","%","2068"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Leeds","E08000035","72","%","6259"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","61","%","2494"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East","Bedford","E06000055","59","%","1933"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","65","%","3075"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East","Suffolk","E10000029","64","%","7483"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East","Cambridgeshire","E10000003","67","%","6342"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East","Southend-on-Sea","E06000033","71","%","1902"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","71","%","15216"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East","Thurrock","E06000034","68","%","2142"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East","Norfolk","E10000020","62","%","8298"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","73","%","12706"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East","Luton","E06000032","64","%","2947"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","70","%","3108"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","67","%","7349"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","68","%","7158"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","66","%","8422"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","70","%","8412"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","70","%","8074"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","71","%","3969"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","68","%","375"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","64","%","2916"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","77","%","2677"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","82","%","1989"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","72","%","4092"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","75","%","2198"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","73","%","3185"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","81","%","3402"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","80","%","4396"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","79","%","1708"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","85","%","913"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","79","%","1509"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","76","%","3472"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","79","%","2668"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","78","%","2429"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","75","%","3849"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","75","%","1761"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","74","%","2852"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","76","%","2013"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","78","%","2931"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","70","%","4161"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","80","%","2005"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","76","%","2989"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","77","%","2857"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","77","%","3732"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","77","%","3046"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","75","%","3433"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","79","%","3009"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","76","%","3669"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","79","%","1270"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","76","%","1420"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","74","%","3060"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","75","%","2972"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","80","%","2771"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","100","%","28"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","74","%","1229"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","72","%","2589"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","71","%","1741"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","76","%","1976"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","75","%","5370"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","73","%","2241"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","72","%","1094"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","72","%","2253"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","78","%","1542"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","75","%","2977"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","69","%","3323"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","75","%","1534"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","69","%","3633"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","74","%","3575"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","76","%","2384"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","74","%","3165"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","69","%","1669"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","64","%","3599"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Knowsley","E08000011","67","%","1781"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","70","%","13231"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","68","%","3252"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","70","%","2680"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire East","E06000049","72","%","3860"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","81","%","2701"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Manchester","E08000003","71","%","5835"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","75","%","2638"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","73","%","2103"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","65","%","1477"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","65","%","4664"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","72","%","2240"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","74","%","2769"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Cumbria","E10000006","67","%","4959"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","74","%","3540"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","71","%","1960"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","70","%","2602"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","72","%","3228"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","63","%","1327"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","74","%","11123"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","72","%","16077"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","72","%","14044"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","66","%","5034"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","71","%","2304"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","70","%","2396"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","65","%","3088"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","77","%","1868"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","68","%","1477"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","69","%","6692"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","64","%","2007"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","63","%","8239"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","73","%","1340"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","66","%","1311"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","73","%","1958"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","70","%","1675"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","72","%","5702"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Plymouth","E06000026","69","%","2667"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Bournemouth","E06000028","71","%","1554"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Bristol, City of","E06000023","68","%","4267"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Isles of Scilly","E06000053","55","%","20"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","North Somerset","E06000024","70","%","2150"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","South Gloucestershire","E06000025","69","%","3086"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","63","%","4052"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","70","%","6107"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Somerset","E10000027","68","%","5481"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Poole","E06000029","69","%","1320"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","65","%","5531"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Bath and North East Somerset","E06000022","68","%","1715"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","69","%","7472"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","70","%","2536"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Wiltshire","E06000054","67","%","4934"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","69","%","1388"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Sandwell","E08000028","70","%","4078"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Birmingham","E08000025","66","%","14581"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Herefordshire, County of","E06000019","67","%","1775"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Staffordshire","E10000028","69","%","9028"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Warwickshire","E10000031","71","%","5807"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Dudley","E08000027","66","%","3678"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Worcestershire","E10000034","64","%","5944"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Shropshire","E06000051","69","%","2931"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Coventry","E08000026","67","%","3791"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","63","%","2898"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Solihull","E08000029","72","%","2547"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Wolverhampton","E08000031","70","%","2883"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Walsall","E08000030","67","%","3413"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Telford and Wrekin","E06000020","71","%","2079"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","64","%","3409"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","67","%","2642"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","69","%","1870"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","67","%","5101"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","69","%","2834"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","67","%","1895"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","69","%","5826"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","66","%","8305"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","69","%","1821"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","67","%","3604"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","72","%","3057"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","72","%","2581"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","68","%","3473"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","66","%","7280"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","66","%","5878"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","68","%","498"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Norfolk","E10000020","80","%","93"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","74","%","76"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Luton","E06000032","64","%","1335"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Suffolk","E10000029","79","%","125"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","83","%","963"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Bedford","E06000055","58","%","304"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Thurrock","E06000034","78","%","89"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","83","%","322"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Southend-on-Sea","E06000033","78","%","87"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Cambridgeshire","E10000003","77","%","217"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","73","%","208"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","68","%","516"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","75","%","521"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","77","%","1620"
