Measure,Time,Time Type,Ethnicity,Ethnicity Type,Geography,Geography type,ONS geography code,Gender,FSM,Admission basis,School type,SEN,Religious character,Value, Denominator 
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,Selective schools,All state-funded schools,All state-funded schools,All state-funded schools,82.4,1951
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,Selective schools,All state-funded schools,All state-funded schools,All state-funded schools,80,315
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,Selective schools,All state-funded schools,All state-funded schools,All state-funded schools,83.5,182
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,Selective schools,All state-funded schools,All state-funded schools,All state-funded schools,83.7,8249
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,Selective schools,All state-funded schools,All state-funded schools,All state-funded schools,86.4,536
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,Selective schools,All state-funded schools,All state-funded schools,All state-funded schools,88.6,1686
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,Selective schools,All state-funded schools,All state-funded schools,All state-funded schools,87.6,378
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,Selective schools,All state-funded schools,All state-funded schools,All state-funded schools,89.1,193
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,27.7,29804
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,29.8,1225
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,29.7,1784
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,37.8,1176
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,46.4,97
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,23,15007
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,25.8,617
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,24.4,952
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,28.2,588
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,48.2,56
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,32.4,14797
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,33.9,608
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,35.8,832
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,47.4,588
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,43.9,41
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,37.9,368496
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,41.5,20134
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,45.5,45094
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,43,25538
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,58.7,1536
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,32.9,186353
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,36.3,10046
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,38.9,23195
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,36.1,12627
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,50.8,783
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,43,182143
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,46.6,10088
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,52.5,21899
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,49.8,12911
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,66.9,753
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,38.9,414528
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,43,22465
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,47.8,50515
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,43.9,27407
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,63.3,2008
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,34.1,209339
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,38.3,11233
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,41.6,26098
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,36.8,13530
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Boys,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,56.5,1021
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,43.9,205189
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,47.8,11232
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,54.4,24417
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,50.7,13877
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,Girls,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,70.3,987
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,Selective schools,All state-funded schools,All state-funded schools,All state-funded schools,83.4,22512
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,Selective schools,All state-funded schools,All state-funded schools,All state-funded schools,82,11235
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,Selective schools,All state-funded schools,All state-funded schools,All state-funded schools,84.7,11277
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,28.4,34658
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,23.6,17529
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,Non-selective schools in highly selective areas,All state-funded schools,All state-funded schools,All state-funded schools,33.3,17129
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,39.3,472525
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,34,239061
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,Non-selective schools in other areas (inc. low selective areas),All state-funded schools,All state-funded schools,All state-funded schools,44.7,233464
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,40.4,530580
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,35.3,268280
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded mainstream schools,All state-funded schools,All state-funded schools,All state-funded schools,45.6,262300
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded mainstream schools,All state-funded schools,All state-funded schools,38.9,414528
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded mainstream schools,All state-funded schools,All state-funded schools,43,22465
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded mainstream schools,All state-funded schools,All state-funded schools,47.8,50515
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded mainstream schools,All state-funded schools,All state-funded schools,43.9,27407
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded mainstream schools,All state-funded schools,All state-funded schools,63.3,2008
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Local authority maintained mainstream schools,All state-funded schools,All state-funded schools,37,145402
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Local authority maintained mainstream schools,All state-funded schools,All state-funded schools,39.8,8130
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Local authority maintained mainstream schools,All state-funded schools,All state-funded schools,43.7,21499
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Local authority maintained mainstream schools,All state-funded schools,All state-funded schools,42.4,11496
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Local authority maintained mainstream schools,All state-funded schools,All state-funded schools,59.2,591
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Academies and free schools,All state-funded schools,All state-funded schools,39.9,268711
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Academies and free schools,All state-funded schools,All state-funded schools,44.9,14288
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Academies and free schools,All state-funded schools,All state-funded schools,50.8,28983
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Academies and free schools,All state-funded schools,All state-funded schools,44.9,15874
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Academies and free schools,All state-funded schools,All state-funded schools,65,1416
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Sponsored academies,All state-funded schools,All state-funded schools,27,64925
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Sponsored academies,All state-funded schools,All state-funded schools,35.5,3759
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Sponsored academies,All state-funded schools,All state-funded schools,39.9,7419
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Sponsored academies,All state-funded schools,All state-funded schools,40.8,6173
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Sponsored academies,All state-funded schools,All state-funded schools,54.2,277
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Converter academies,All state-funded schools,All state-funded schools,44.5,200260
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Converter academies,All state-funded schools,All state-funded schools,48.7,10292
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Converter academies,All state-funded schools,All state-funded schools,54.6,20958
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Converter academies,All state-funded schools,All state-funded schools,48.3,9482
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Converter academies,All state-funded schools,All state-funded schools,67.9,1127
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Free schools,All state-funded schools,All state-funded schools,42.5,1187
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Free schools,All state-funded schools,All state-funded schools,53.2,79
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Free schools,All state-funded schools,All state-funded schools,74,411
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Free schools,All state-funded schools,All state-funded schools,28.3,60
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Free schools,All state-funded schools,All state-funded schools,50,8
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,University technical colleges,All state-funded schools,All state-funded schools,13.3,1412
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,University technical colleges,All state-funded schools,All state-funded schools,!,108
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,University technical colleges,All state-funded schools,All state-funded schools,8.8,125
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,University technical colleges,All state-funded schools,All state-funded schools,!,130
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,University technical colleges,All state-funded schools,All state-funded schools,!,!
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Studio schools,All state-funded schools,All state-funded schools,4.3,927
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Studio schools,All state-funded schools,All state-funded schools,!,50
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Studio schools,All state-funded schools,All state-funded schools,5.7,70
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Studio schools,All state-funded schools,All state-funded schools,!,29
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Studio schools,All state-funded schools,All state-funded schools,!,!
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Further education colleges with provision for 14- to 16-year-olds,All state-funded schools,All state-funded schools,N/A,N/A
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Further education colleges with provision for 14- to 16-year-olds,All state-funded schools,All state-funded schools,N/A,N/A
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Further education colleges with provision for 14- to 16-year-olds,All state-funded schools,All state-funded schools,N/A,N/A
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Further education colleges with provision for 14- to 16-year-olds,All state-funded schools,All state-funded schools,N/A,N/A
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Further education colleges with provision for 14- to 16-year-olds,All state-funded schools,All state-funded schools,N/A,N/A
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,State-funded special schools,All state-funded schools,All state-funded schools,0.1,8235
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,State-funded special schools,All state-funded schools,All state-funded schools,!,403
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,State-funded special schools,All state-funded schools,All state-funded schools,!,703
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,State-funded special schools,All state-funded schools,All state-funded schools,!,517
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,State-funded special schools,All state-funded schools,All state-funded schools,!,18
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,All state-funded schools,38.2,422763
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,All state-funded schools,42.3,22868
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,All state-funded schools,47.1,51218
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,All state-funded schools,43,27924
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,All state-funded schools,62.7,2026
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded mainstream schools,All state-funded schools,All state-funded schools,40.4,530580
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Local authority maintained mainstream schools,All state-funded schools,All state-funded schools,38.5,191701
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Academies and free schools,All state-funded schools,All state-funded schools,41.6,337452
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Sponsored academies,All state-funded schools,All state-funded schools,30,85080
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Converter academies,All state-funded schools,All state-funded schools,45.9,247551
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Free schools,All state-funded schools,All state-funded schools,50.3,1838
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,University technical colleges,All state-funded schools,All state-funded schools,12.2,1864
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Studio schools,All state-funded schools,All state-funded schools,4.6,1119
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,Further education colleges with provision for 14- to 16-year-olds,All state-funded schools,All state-funded schools,2.8,885
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,State-funded special schools,All state-funded schools,All state-funded schools,!,10109
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,All state-funded schools,39.7,540689
