"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Bristol, City of","E06000023","76","%","3008"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","69","%","5460"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Plymouth","E06000026","73","%","2475"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","59","%","2042"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","South Gloucestershire","E06000025","70","%","2809"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","73","%","5295"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","60","%","3847"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Somerset","E10000027","74","%","5255"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Bournemouth","E06000028","75","%","1376"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Poole","E06000029","75","%","1219"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","North Somerset","E06000024","76","%","2038"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","67","%","1307"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Telford and Wrekin","E06000020","74","%","1768"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Herefordshire, County of","E06000019","74","%","1693"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","71","%","2177"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Coventry","E08000026","70","%","2292"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Sandwell","E08000028","71","%","2074"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Shropshire","E06000051","68","%","2791"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Staffordshire","E10000028","74","%","8279"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Dudley","E08000027","73","%","2946"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Wolverhampton","E08000031","72","%","1591"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Warwickshire","E10000031","77","%","5073"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Solihull","E08000029","79","%","2021"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Walsall","E08000030","75","%","2173"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Birmingham","E08000025","68","%","5196"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Worcestershire","E10000034","69","%","5465"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","70","%","1724"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","67","%","6057"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","70","%","3623"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","76","%","2473"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","73","%","4176"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","77","%","1740"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","79","%","1788"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","79","%","2552"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","73","%","3144"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","78","%","2650"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","73","%","3268"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","76","%","3349"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","70","%","3192"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","72","%","5615"
"Percentage of pupils reaching the key stage 2 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","60","%","2095"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","79","%","13127"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","72","%","2941"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East","Cambridgeshire","E10000003","73","%","6396"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","78","%","15715"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","79","%","2098"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","74","%","3153"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","71","%","2021"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","79","%","1983"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East","Norfolk","E10000020","75","%","8362"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","68","%","2576"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","74","%","7461"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","74","%","3304"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","75","%","8685"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Lincolnshire","E10000019","73","%","7550"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","78","%","8749"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Rutland","E06000017","80","%","386"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicester","E06000016","75","%","4168"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","77","%","7333"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","73","%","3019"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derbyshire","E10000007","76","%","8112"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","83","%","2912"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","81","%","1276"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","76","%","2059"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","83","%","2278"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","85","%","2494"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","78","%","1472"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","86","%","928"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","76","%","3166"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","78","%","3563"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","84","%","3436"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","79","%","3781"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","City of London","E09000001","92","%","26"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","82","%","3197"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","83","%","2100"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","84","%","4350"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","80","%","2972"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","77","%","1620"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","80","%","1434"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","81","%","2826"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","78","%","2998"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","84","%","2064"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","82","%","2888"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","82","%","3164"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","78","%","3902"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","78","%","4172"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","83","%","3130"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","81","%","3758"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","78","%","4280"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","80","%","1811"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","85","%","2795"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","75","%","3563"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","83","%","2717"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","78","%","3276"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North East","Redcar and Cleveland","E06000003","81","%","1622"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","77","%","3345"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North East","County Durham","E06000047","79","%","5425"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","78","%","2729"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","81","%","1149"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North East","Gateshead","E08000037","82","%","1994"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","76","%","1268"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","81","%","3067"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","76","%","1792"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","82","%","1572"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","80","%","2339"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","80","%","2329"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Rochdale","E08000005","76","%","2742"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Bolton","E08000001","77","%","3674"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire West and Chester","E06000050","74","%","3643"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire East","E06000049","76","%","3904"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Salford","E08000006","77","%","2671"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","St. Helens","E08000013","77","%","2009"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Wirral","E08000015","74","%","3651"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Manchester","E08000003","75","%","6321"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Knowsley","E08000011","71","%","1843"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Blackburn with Darwen","E06000008","76","%","2044"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Sefton","E08000014","77","%","2924"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Warrington","E06000007","82","%","2397"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Tameside","E08000008","77","%","2745"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Oldham","E08000004","74","%","3295"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Bury","E08000002","77","%","2233"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Wigan","E08000010","79","%","3623"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Stockport","E08000007","77","%","3270"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Liverpool","E08000012","71","%","4826"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Trafford","E08000009","83","%","2857"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Lancashire","E10000017","77","%","13222"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Cumbria","E10000006","77","%","5039"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Halton","E06000006","72","%","1580"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","North West","Blackpool","E06000009","77","%","1546"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Bracknell Forest","E06000036","72","%","1277"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","81","%","2113"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","75","%","5244"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Portsmouth","E06000044","74","%","2038"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","77","%","1462"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","West Berkshire","E06000037","75","%","1724"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Milton Keynes","E06000042","78","%","3385"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Buckinghamshire","E10000002","76","%","5754"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","West Sussex","E10000032","69","%","8577"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Oxfordshire","E10000025","74","%","6920"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Isle of Wight","E06000046","72","%","1344"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Kent","E10000016","81","%","16554"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","78","%","2436"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Medway","E06000035","76","%","3264"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","79","%","11393"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Reading","E06000038","76","%","1575"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Hampshire","E10000014","81","%","14038"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Wokingham","E06000041","82","%","1926"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Brighton and Hove","E06000043","78","%","2515"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","75","%","1283"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","74","%","6241"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","77","%","4337"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Isles of Scilly","E06000053","41","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","76","%","1335"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Plymouth","E06000026","75","%","2723"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","72","%","4044"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","76","%","5694"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","75","%","4978"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","North Somerset","E06000024","76","%","2221"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","South Gloucestershire","E06000025","78","%","3076"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Somerset","E10000027","75","%","5622"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Bournemouth","E06000028","80","%","1577"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","76","%","7652"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","77","%","2579"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","76","%","1742"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Shropshire","E06000051","76","%","2765"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Birmingham","E08000025","73","%","15074"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Staffordshire","E10000028","78","%","9036"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Telford and Wrekin","E06000020","77","%","2099"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Dudley","E08000027","74","%","3696"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Stoke-on-Trent","E06000021","72","%","2814"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Solihull","E08000029","78","%","2595"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Herefordshire, County of","E06000019","76","%","1768"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Coventry","E08000026","77","%","3904"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Worcestershire","E10000034","74","%","5931"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Warwickshire","E10000031","78","%","5886"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Wolverhampton","E08000031","78","%","3012"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Sandwell","E08000028","75","%","4233"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Walsall","E08000030","74","%","3658"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Rotherham","E08000018","77","%","3112"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Doncaster","E08000017","74","%","3500"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","78","%","3387"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","York","E06000014","76","%","1880"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Calderdale","E08000033","70","%","2651"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Bradford","E08000032","74","%","7564"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Barnsley","E08000016","76","%","2664"
