"Title","Writing attainments for children aged 10 to 11 (key stage 2)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2017-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-24"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Geography","Geography_Code","Gender","Value","Value_Type","Lower_CI","Upper_CI","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","62","%","","","5285"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","57","%","","","2708"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","68","%","","","2577"
"Percentage of pupils reaching the key stage 2 higher standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","13","%","","","641593"
"Percentage of pupils reaching the key stage 2 higher standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","10","%","","","328249"
"Percentage of pupils reaching the key stage 2 higher standard in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","17","%","","","313344"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","15","%","","","68312"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","11","%","","","34773"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","19","%","","","33539"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","14","%","","","10383"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","10","%","","","5175"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","17","%","","","5208"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","22","%","","","18435"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","17","%","","","9412"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","27","%","","","9023"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","10","%","","","28158"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","7","%","","","14430"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","13","%","","","13728"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","17","%","","","11336"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","13","%","","","5756"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","21","%","","","5580"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","14","%","","","35798"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","10","%","","","18178"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","17","%","","","17620"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","15","%","","","24111"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","11","%","","","12246"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","19","%","","","11865"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","10","%","","","6818"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","7","%","","","3419"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","13","%","","","3399"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","12","%","","","4869"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","9","%","","","2513"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","16","%","","","2356"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","24","%","","","2983"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","20","%","","","1539"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","29","%","","","1444"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","15","%","","","37891"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","12","%","","","19275"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","19","%","","","18616"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","20","%","","","8877"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","15","%","","","4602"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","25","%","","","4275"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","15","%","","","5503"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","12","%","","","2772"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","18","%","","","2731"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","10","%","","","9808"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","7","%","","","4939"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","13","%","","","4869"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","17","%","","","13703"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","12","%","","","6962"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","21","%","","","6741"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","13","%","","","477297"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","9","%","","","244555"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","17","%","","","232742"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","13","%","","","428456"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","9","%","","","219455"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","17","%","","","209001"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","17","%","","","1725"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","12","%","","","898"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","22","%","","","827"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","2","%","","","604"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","1","%","","","323"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","3","%","","","281"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","1","%","","","2417"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","1","%","","","1243"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","1","%","","","1174"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","12","%","","","44095"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","9","%","","","22636"
"Percentage of pupils reaching the key stage 2 higher standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","15","%","","","21459"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","12","%","","","11771"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","9","%","","","6053"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","14","%","","","5718"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","8","%","","","7541"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","6","%","","","3876"
"Percentage of pupils reaching the key stage 2 higher standard in writing","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","11","%","","","3665"
"Percentage of pupils working in greater depth in key stage 2 in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","18","%","","","599061"
"Percentage of pupils working in greater depth in key stage 2 in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","13","%","","","305933"
"Percentage of pupils working in greater depth in key stage 2 in writing","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","23","%","","","293128"
"Percentage of pupils working in greater depth in key stage 2 in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","19","%","","","65224"
"Percentage of pupils working in greater depth in key stage 2 in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","14","%","","","33430"
"Percentage of pupils working in greater depth in key stage 2 in writing","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","24","%","","","31794"
"Percentage of pupils working in greater depth in key stage 2 in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","20","%","","","10701"
"Percentage of pupils working in greater depth in key stage 2 in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","14","%","","","5456"
"Percentage of pupils working in greater depth in key stage 2 in writing","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","26","%","","","5245"
"Percentage of pupils working in greater depth in key stage 2 in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","26","%","","","17129"
"Percentage of pupils working in greater depth in key stage 2 in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","20","%","","","8779"
"Percentage of pupils working in greater depth in key stage 2 in writing","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","32","%","","","8350"
"Percentage of pupils working in greater depth in key stage 2 in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","13","%","","","26828"
"Percentage of pupils working in greater depth in key stage 2 in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","9","%","","","13713"
"Percentage of pupils working in greater depth in key stage 2 in writing","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","17","%","","","13115"
"Percentage of pupils working in greater depth in key stage 2 in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","23","%","","","10566"
"Percentage of pupils working in greater depth in key stage 2 in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","18","%","","","5482"
"Percentage of pupils working in greater depth in key stage 2 in writing","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","28","%","","","5084"
"Percentage of pupils working in greater depth in key stage 2 in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","16","%","","","35629"
"Percentage of pupils working in greater depth in key stage 2 in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","12","%","","","18061"
"Percentage of pupils working in greater depth in key stage 2 in writing","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","21","%","","","17568"
"Percentage of pupils working in greater depth in key stage 2 in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","18","%","","","23572"
"Percentage of pupils working in greater depth in key stage 2 in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","14","%","","","11886"
"Percentage of pupils working in greater depth in key stage 2 in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","22","%","","","11686"
"Percentage of pupils working in greater depth in key stage 2 in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","12","%","","","7305"
"Percentage of pupils working in greater depth in key stage 2 in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","8","%","","","3740"
"Percentage of pupils working in greater depth in key stage 2 in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","16","%","","","3565"
"Percentage of pupils working in greater depth in key stage 2 in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","15","%","","","4752"
"Percentage of pupils working in greater depth in key stage 2 in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","10","%","","","2435"
"Percentage of pupils working in greater depth in key stage 2 in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","21","%","","","2317"
"Percentage of pupils working in greater depth in key stage 2 in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","34","%","","","2286"
"Percentage of pupils working in greater depth in key stage 2 in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","27","%","","","1148"
"Percentage of pupils working in greater depth in key stage 2 in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","40","%","","","1138"
"Percentage of pupils working in greater depth in key stage 2 in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","19","%","","","33006"
"Percentage of pupils working in greater depth in key stage 2 in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","14","%","","","16655"
"Percentage of pupils working in greater depth in key stage 2 in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","25","%","","","16351"
"Percentage of pupils working in greater depth in key stage 2 in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","25","%","","","7638"
"Percentage of pupils working in greater depth in key stage 2 in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","19","%","","","3981"
"Percentage of pupils working in greater depth in key stage 2 in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","31","%","","","3657"
"Percentage of pupils working in greater depth in key stage 2 in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","18","%","","","4307"
"Percentage of pupils working in greater depth in key stage 2 in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","13","%","","","2130"
"Percentage of pupils working in greater depth in key stage 2 in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","23","%","","","2177"
"Percentage of pupils working in greater depth in key stage 2 in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","14","%","","","8983"
"Percentage of pupils working in greater depth in key stage 2 in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","9","%","","","4445"
"Percentage of pupils working in greater depth in key stage 2 in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","18","%","","","4538"
"Percentage of pupils working in greater depth in key stage 2 in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","21","%","","","12078"
"Percentage of pupils working in greater depth in key stage 2 in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","15","%","","","6099"
"Percentage of pupils working in greater depth in key stage 2 in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","26","%","","","5979"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","18","%","","","446753"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","13","%","","","228241"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","22","%","","","218512"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","18","%","","","408221"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","13","%","","","208473"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","23","%","","","199748"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","23","%","","","1591"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","18","%","","","823"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","29","%","","","768"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","2","%","","","462"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","","%","","","241"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","","%","","","221"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","2","%","","","2165"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","1","%","","","1072"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","2","%","","","1093"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","16","%","","","34314"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","12","%","","","17632"
"Percentage of pupils working in greater depth in key stage 2 in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","20","%","","","16682"
"Percentage of pupils working in greater depth in key stage 2 in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","15","%","","","10878"
