"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Geography","Geography_Code","Gender","FSM","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","75","%","24676"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","69","%","5283"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","77","%","19393"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","73","%","12402"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","66","%","2714"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","75","%","9688"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","77","%","12274"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","72","%","2569"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","79","%","9705"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","68","%","6430"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","60","%","1669"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","71","%","4761"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","66","%","3300"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","55","%","829"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","69","%","2471"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","71","%","3130"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","65","%","840"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","74","%","2290"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","70","%","4936"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","65","%","1146"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","72","%","3790"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","68","%","2497"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","63","%","564"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","70","%","1933"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","72","%","2439"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","66","%","582"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","74","%","1857"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","91","%","3151"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","85","%","212"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","91","%","2939"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","90","%","1610"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","82","%","116"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","91","%","1494"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","91","%","1541"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","89","%","96"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","91","%","1445"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","76","%","40268"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","63","%","8020"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","79","%","32248"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","74","%","20597"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","61","%","4191"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","78","%","16406"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","78","%","19671"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","66","%","3829"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","81","%","15842"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","80","%","9595"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","64","%","1392"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","83","%","8203"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","79","%","4855"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","60","%","735"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","82","%","4120"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","82","%","4740"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","67","%","657"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","84","%","4083"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","75","%","5633"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","67","%","1191"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","78","%","4442"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","73","%","2855"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","64","%","616"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","76","%","2239"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","78","%","2778"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","70","%","575"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","80","%","2203"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","70","%","10315"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","61","%","2925"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","74","%","7390"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","69","%","5259"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","59","%","1521"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","73","%","3738"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","72","%","5056"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","63","%","1404"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","75","%","3652"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","77","%","14725"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","64","%","2512"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","80","%","12213"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","75","%","7628"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","61","%","1319"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","78","%","6309"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","79","%","7097"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","67","%","1193"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","82","%","5904"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","75","%","486572"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","58","%","64648"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","78","%","421924"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","74","%","249661"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","56","%","33305"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","77","%","216356"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","76","%","236911"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","59","%","31343"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","79","%","205568"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","76","%","434864"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","58","%","60579"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","78","%","374285"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","74","%","223179"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","57","%","31164"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","77","%","192015"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","77","%","211685"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","59","%","29415"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","79","%","182270"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","75","%","1656"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","45","%","240"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","80","%","1416"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","75","%","872"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","45","%","108"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","79","%","764"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","74","%","784"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","45","%","132"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","80","%","652"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","35","%","642"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","30","%","350"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","40","%","292"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","32","%","322"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","29","%","176"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","36","%","146"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","37","%","320"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","30","%","174"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","45","%","146"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","30","%","2443"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","29","%","685"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","30","%","1758"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","29","%","1268"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","26","%","355"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","30","%","913"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","31","%","1175"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","33","%","330"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","30","%","845"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","75","%","46967"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","63","%","2794"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","75","%","44173"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","74","%","24020"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","62","%","1502"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","75","%","22518"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","75","%","22947"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","63","%","1292"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","76","%","21655"
