"Title","Reading attainments for children aged 10 to 11 (key stage 2)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2017-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-24"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Warwickshire","E10000031","73","%","5886"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Stoke-on-Trent","E06000021","65","%","2814"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Walsall","E08000030","65","%","3660"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Telford and Wrekin","E06000020","73","%","2099"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Calderdale","E08000033","71","%","2651"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Leeds","E08000035","68","%","8636"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","73","%","3388"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","67","%","1850"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Sheffield","E08000019","69","%","5829"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Bradford","E08000032","66","%","7567"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","71","%","6017"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Rotherham","E08000018","69","%","3112"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","York","E06000014","73","%","1880"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Doncaster","E08000017","63","%","3500"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kirklees","E08000034","67","%","5257"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Barnsley","E08000016","68","%","2665"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","67","%","1920"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","71","%","2984"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Wakefield","E08000036","66","%","3775"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","82","%","369"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","61","%","1351"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","64","%","503"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Norfolk","E10000020","78","%","113"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","74","%","991"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","62","%","316"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","80","%","94"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","78","%","81"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","82","%","109"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Cambridgeshire","E10000003","68","%","244"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","74","%","132"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","74","%","551"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","69","%","546"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derbyshire","E10000007","74","%","74"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Rutland","E06000017","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","70","%","246"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","62","%","570"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","62","%","392"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Lincolnshire","E10000019","88","%","58"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicester","E06000016","69","%","1733"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","76","%","1005"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","76","%","168"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","79","%","424"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","74","%","273"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","75","%","2011"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","79","%","76"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","80","%","1289"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","81","%","226"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","82","%","277"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","City of London","E09000001","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","79","%","479"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","76","%","601"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","79","%","169"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","80","%","183"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","89","%","198"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","81","%","318"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","70","%","1146"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","81","%","129"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","67","%","1072"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","77","%","2012"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","71","%","413"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","74","%","334"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","77","%","721"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","87","%","340"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","78","%","167"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","74","%","855"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","76","%","2068"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","78","%","225"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","76","%","210"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","84","%","31"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","77","%","388"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","80","%","143"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","76","%","951"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","63","%","126"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","81","%","52"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","68","%","113"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","74","%","39"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","County Durham","E06000047","78","%","27"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","72","%","67"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","77","%","22"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","83","%","47"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","70","%","378"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Gateshead","E08000037","66","%","41"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","65","%","212"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Redcar and Cleveland","E06000003","60","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Knowsley","E08000011","79","%","28"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Wigan","E08000010","79","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Stockport","E08000007","73","%","229"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Trafford","E08000009","80","%","417"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire West and Chester","E06000050","80","%","50"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Bury","E08000002","65","%","315"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Rochdale","E08000005","61","%","704"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Sefton","E08000014","71","%","28"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Wirral","E08000015","69","%","93"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Tameside","E08000008","67","%","332"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Manchester","E08000003","65","%","1477"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire East","E06000049","78","%","73"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Blackburn with Darwen","E06000008","67","%","920"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Lancashire","E10000017","61","%","1531"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","St. Helens","E08000013","86","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Oldham","E08000004","60","%","1160"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Halton","E06000006","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Warrington","E06000007","78","%","74"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Salford","E08000006","79","%","82"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Cumbria","E10000006","77","%","30"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Bolton","E08000001","69","%","846"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Blackpool","E06000009","72","%","29"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Liverpool","E08000012","70","%","197"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","73","%","93"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Bracknell Forest","E06000036","79","%","78"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Medway","E06000035","74","%","164"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Oxfordshire","E10000025","66","%","386"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","West Berkshire","E06000037","84","%","56"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","76","%","216"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Brighton and Hove","E06000043","63","%","78"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Milton Keynes","E06000042","80","%","451"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","74","%","1021"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Kent","E10000016","81","%","638"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Wokingham","E06000041","87","%","253"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Reading","E06000038","68","%","312"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Hampshire","E10000014","82","%","419"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Buckinghamshire","E10000002","70","%","868"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Portsmouth","E06000044","72","%","141"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","78","%","762"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","West Sussex","E10000032","67","%","375"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","72","%","279"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Isle of Wight","E06000046","!","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","68","%","25"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","69","%","351"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","Plymouth","E06000026","100","%","20"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","79","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","74","%","272"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","80","%","173"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","65","%","23"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","Somerset","E10000027","75","%","65"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","South Gloucestershire","E06000025","86","%","83"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","Isles of Scilly","E06000053","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","73","%","55"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","North Somerset","E06000024","28","%","25"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","82","%","28"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","Bournemouth","E06000028","79","%","57"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","75","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","85","%","74"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Walsall","E08000030","65","%","855"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Telford and Wrekin","E06000020","66","%","123"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Birmingham","E08000025","65","%","5647"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Dudley","E08000027","62","%","399"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Staffordshire","E10000028","67","%","368"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Wolverhampton","E08000031","71","%","679"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Solihull","E08000029","77","%","294"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Warwickshire","E10000031","82","%","324"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Sandwell","E08000028","70","%","1258"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Worcestershire","E10000034","63","%","208"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Coventry","E08000026","71","%","770"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Stoke-on-Trent","E06000021","61","%","436"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Herefordshire, County of","E06000019","100","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Shropshire","E06000051","65","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","York","E06000014","73","%","40"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Wakefield","E08000036","54","%","168"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Doncaster","E08000017","57","%","108"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Calderdale","E08000033","61","%","439"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","!","%","15"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","81","%","86"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Rotherham","E08000018","68","%","258"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Leeds","E08000035","60","%","1017"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kirklees","E08000034","62","%","1438"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Sheffield","E08000019","69","%","680"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","75","%","77"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Bradford","E08000032","65","%","3303"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Barnsley","E08000016","79","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","79","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","75","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","56","%","118"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","71","%","65"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","65","%","100"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","80","%","71"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","80","%","357"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","72","%","553"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","74","%","445"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","67","%","358"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","72","%","74"
