"Title","Reading, writing and maths attainments for children aged 10 to 11 (key stage 2)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2016-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-24"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Geography","Geography_Code","Gender","FSM","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","60","%","3570"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","53","%","2434"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","62","%","2315"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","77","%","2286"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","66","%","149"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","77","%","2137"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","72","%","1148"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","82","%","1138"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","63","%","32998"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","47","%","7235"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","67","%","25763"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","59","%","16650"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","67","%","16348"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","70","%","7636"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","48","%","1226"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","74","%","6410"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","66","%","3979"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","74","%","3657"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","62","%","4306"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","50","%","1031"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","66","%","3275"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","58","%","2130"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","66","%","2176"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","55","%","8981"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","44","%","2648"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","60","%","6333"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","50","%","4444"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","60","%","4537"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","64","%","12075"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","48","%","2330"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","68","%","9745"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","61","%","6097"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","68","%","5978"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","61","%","446713"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","39","%","62751"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","65","%","383962"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","57","%","228219"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","65","%","218494"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","62","%","408182"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","39","%","58495"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","65","%","349687"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","58","%","208452"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","66","%","199730"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","69","%","1591"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","43","%","256"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","74","%","1335"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","66","%","823"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","73","%","768"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","20","%","462"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","17","%","328"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","28","%","134"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","18","%","241"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","22","%","221"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","16","%","2165"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","15","%","698"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","17","%","1467"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","13","%","1072"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","19","%","1093"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","56","%","34313"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","45","%","2974"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","57","%","31339"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","53","%","17631"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","59","%","16682"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","57","%","10877"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","50","%","2573"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","60","%","8304"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","54","%","5690"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","61","%","5187"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","19","%","586177"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","16","%","299318"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","22","%","286859"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","16","%","62121"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","14","%","31791"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","18","%","30330"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","14","%","10196"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","12","%","5158"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","17","%","5038"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","22","%","15794"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","19","%","8137"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","25","%","7657"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","11","%","26156"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","9","%","13389"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","13","%","12767"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","20","%","9975"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","18","%","5107"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","22","%","4868"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","13","%","34426"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","11","%","17442"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","15","%","16984"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","14","%","22468"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","12","%","11328"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","17","%","11140"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","10","%","7506"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","8","%","3845"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","13","%","3661"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","12","%","4452"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","9","%","2269"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","14","%","2183"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","33","%","2173"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","29","%","1072"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","36","%","1101"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","21","%","30591"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","17","%","15569"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","24","%","15022"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","27","%","7029"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","23","%","3650"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","30","%","3379"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","18","%","3900"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","15","%","1983"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","21","%","1917"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","15","%","8607"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","11","%","4341"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","18","%","4266"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","23","%","11055"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","19","%","5595"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","27","%","5460"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","19","%","441663"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","17","%","225639"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","22","%","216024"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","20","%","406144"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","17","%","207438"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","23","%","198706"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","31","%","1701"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","27","%","864"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","36","%","837"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","5","%","434"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","3","%","231"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","6","%","203"
"Percentage of pupils reaching the key stage 2 higher standard in reading, writing and mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","2","%","1993"
