"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Geography","Geography_Code","Gender","FSM","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","84","%","9705"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","74","%","6430"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","67","%","1669"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","76","%","4761"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","68","%","3300"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","59","%","829"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","71","%","2471"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","80","%","3130"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","76","%","840"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","82","%","2290"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","74","%","4936"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","68","%","1146"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","76","%","3790"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","70","%","2497"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","62","%","564"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","73","%","1933"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","79","%","2439"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","74","%","582"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","80","%","1857"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","84","%","3151"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","76","%","212"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","85","%","2939"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","81","%","1610"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","72","%","116"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","82","%","1494"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","87","%","1541"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","80","%","96"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","88","%","1445"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","78","%","40268"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","65","%","8020"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","81","%","32248"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","73","%","20597"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","59","%","4191"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","77","%","16406"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","82","%","19671"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","71","%","3829"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","85","%","15842"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","81","%","9595"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","62","%","1392"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","84","%","8203"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","77","%","4855"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","55","%","735"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","81","%","4120"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","85","%","4740"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","70","%","657"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","87","%","4083"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","77","%","5633"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","70","%","1191"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","79","%","4442"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","73","%","2855"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","65","%","616"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","75","%","2239"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","82","%","2778"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","75","%","575"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","84","%","2203"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","73","%","10315"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","63","%","2925"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","77","%","7390"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","68","%","5259"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","58","%","1521"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","72","%","3738"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","79","%","5056"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","69","%","1404"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","83","%","3652"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","79","%","14725"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","67","%","2512"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","81","%","12213"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","74","%","7628"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","61","%","1319"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","77","%","6309"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","83","%","7097"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","73","%","1193"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","85","%","5904"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","76","%","486574"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","58","%","64649"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","78","%","421925"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","71","%","249663"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","53","%","33306"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","74","%","216357"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","80","%","236911"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","63","%","31343"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","82","%","205568"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","76","%","434866"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","58","%","60580"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","79","%","374286"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","72","%","223181"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","53","%","31165"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","75","%","192016"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","81","%","211685"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","64","%","29415"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","84","%","182270"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","77","%","1656"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","47","%","240"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","82","%","1416"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","74","%","872"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","42","%","108"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","78","%","764"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","80","%","784"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","51","%","132"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","86","%","652"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","33","%","642"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","30","%","350"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","37","%","292"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","25","%","322"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","22","%","176"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","29","%","146"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","42","%","320"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","38","%","174"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","46","%","146"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","27","%","2443"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","28","%","685"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","27","%","1758"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","24","%","1268"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","24","%","355"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","24","%","913"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","31","%","1175"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","32","%","330"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","31","%","845"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","70","%","46967"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","59","%","2794"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","71","%","44173"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","66","%","24020"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","55","%","1502"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","67","%","22518"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","74","%","22947"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","65","%","1292"
"Percentage of pupils reaching the key stage 1 expected standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","75","%","21655"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","68","%","12254"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","62","%","2498"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","70","%","9756"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","65","%","6326"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","61","%","1294"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","66","%","5032"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","72","%","5928"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","64","%","1204"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","74","%","4724"
"Percentage of pupils reaching the key stage 1 higher standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","24","%","641593"
"Percentage of pupils reaching the key stage 1 higher standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","20","%","328249"
"Percentage of pupils reaching the key stage 1 higher standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","27","%","313344"
