"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","77","","12706"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","74","","15217"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","69","","2916"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","70","","8423"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","72","","3969"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","72","","8074"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","70","","3108"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","75","","375"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","73","","8410"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","71","","7349"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","72","","7158"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","82","","1270"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","81","","3402"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","75","","3185"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","80","","2005"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","76","","3064"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","75","","4092"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","78","","2931"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","85","","1989"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","82","","3009"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","77","","2429"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","87","","913"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","78","","2972"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","78","","3849"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","78","","3046"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","79","","2771"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","78","","3669"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","78","","2198"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","80","","3472"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","77","","1761"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","!","","28"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","80","","1420"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","80","","3732"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","75","","2989"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","75","","4161"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","76","","2852"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","77","","3434"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","79","","1509"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","80","","2856"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","82","","4396"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","82","","2668"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","80","","1708"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","80","","2677"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","78","","2013"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","74","","2241"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","74","","1094"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","75","","1229"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","78","","1976"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","73","","2589"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","76","","5370"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","77","","1542"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","75","","2977"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","75","","1534"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","70","","1741"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","70","","3323"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","76","","2253"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","73","","3632"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","74","","2680"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Knowsley","E08000011","70","","1781"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","73","","13231"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","77","","2638"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Cumbria","E10000006","70","","4959"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","84","","2701"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","74","","2103"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","74","","2240"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","75","","3575"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Manchester","E08000003","73","","5835"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","70","","3599"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","68","","4664"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","70","","1477"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire East","E06000049","76","","3860"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","74","","2602"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","72","","3252"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","77","","3165"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","78","","2769"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","69","","1669"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","76","","2384"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","76","","3540"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","75","","1960"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","67","","5034"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","72","","1675"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","72","","6693"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","74","","1478"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","73","","16077"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","82","","1868"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","74","","1340"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","72","","2304"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","77","","11123"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","70","","2007"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","67","","3087"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","64","","1311"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","64","","1327"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","77","","5702"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","75","","2396"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","77","","1958"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","68","","8239"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","74","","14045"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","75","","3228"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","73","","6107"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Somerset","E10000027","71","","5481"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Bath and North East Somerset","E06000022","73","","1715"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Plymouth","E06000026","72","","2667"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","72","","1388"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","71","","7472"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Bristol, City of","E06000023","72","","4267"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","67","","4053"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","68","","5531"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","North Somerset","E06000024","73","","2150"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Wiltshire","E06000054","71","","4934"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","South Gloucestershire","E06000025","73","","3086"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Bournemouth","E06000028","75","","1554"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Poole","E06000029","73","","1320"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Isles of Scilly","E06000053","60","","20"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","73","","2536"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Staffordshire","E10000028","72","","9028"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Worcestershire","E10000034","67","","5944"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","67","","2898"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Telford and Wrekin","E06000020","77","","2079"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Sandwell","E08000028","73","","4078"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Birmingham","E08000025","71","","14581"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Walsall","E08000030","70","","3413"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Dudley","E08000027","69","","3678"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Herefordshire, County of","E06000019","74","","1775"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Shropshire","E06000051","69","","2931"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Solihull","E08000029","77","","2547"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Coventry","E08000026","74","","3793"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Warwickshire","E10000031","75","","5807"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Wolverhampton","E08000031","74","","2883"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","70","","5827"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","71","","1870"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","69","","5101"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","72","","2581"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","71","","3473"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","70","","1895"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","70","","1821"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","70","","8305"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","69","","7279"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","65","","3409"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","71","","3057"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","69","","2642"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","70","","2834"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","68","","5878"
"Percentage of pupils reaching the key stage 2 expected standard in reading","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","69","","3604"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Thurrock","E06000034","81","","89"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Suffolk","E10000029","82","","125"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Norfolk","E10000020","83","","93"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Bedford","E06000055","71","","304"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Southend-on-Sea","E06000033","74","","87"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","71","","498"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","86","","963"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Luton","E06000032","72","","1335"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Cambridgeshire","E10000003","85","","217"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","87","","322"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","74","","76"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","83","","543"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","82","","353"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","89","","72"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","79","","1620"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","76","","516"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","78","","89"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","!","","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","76","","521"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","81","","208"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","92","","172"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","91","","200"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","81","","979"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","85","","475"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","93","","334"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","80","","1129"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","88","","326"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","83","","1952"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","90","","176"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","86","","207"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","84","","203"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","100","","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","80","","181"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","86","","1975"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","91","","141"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","92","","36"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","79","","318"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","84","","2033"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","81","","845"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","84","","663"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","86","","255"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","90","","157"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","86","","145"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","86","","457"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","88","","103"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","93","","138"
