"Title","Writing attainments for children aged 6 to 7 (key stage 1)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-01"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Geography","Geography_Code","Gender","FSM","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","58","%","2714"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","68","%","9688"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","79","%","12274"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","73","%","2569"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","80","%","9705"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","66","%","6430"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","58","%","1669"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","69","%","4761"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","58","%","3300"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","48","%","829"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","62","%","2471"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","74","%","3130"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","67","%","840"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","77","%","2290"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","68","%","4936"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","60","%","1146"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","70","%","3790"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","61","%","2497"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","52","%","564"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","64","%","1933"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","74","%","2439"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","69","%","582"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","76","%","1857"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","82","%","3151"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","75","%","212"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","82","%","2939"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","77","%","1610"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","68","%","116"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","78","%","1494"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","87","%","1541"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","83","%","96"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","87","%","1445"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","70","%","40268"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","56","%","8020"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","74","%","32248"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","63","%","20597"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","48","%","4191"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","67","%","16406"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","78","%","19671"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","65","%","3829"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","81","%","15842"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","75","%","9595"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","54","%","1392"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","78","%","8203"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","69","%","4855"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","44","%","735"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","73","%","4120"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","81","%","4740"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","66","%","657"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","84","%","4083"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","71","%","5633"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","63","%","1191"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","73","%","4442"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","64","%","2855"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","55","%","616"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","66","%","2239"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","78","%","2778"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","71","%","575"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","80","%","2203"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","64","%","10315"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","53","%","2925"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","69","%","7390"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","56","%","5259"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","46","%","1521"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","61","%","3738"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","73","%","5056"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","62","%","1404"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","77","%","3652"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","71","%","14725"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","57","%","2512"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","74","%","12213"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","65","%","7628"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","48","%","1319"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","68","%","6309"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","78","%","7097"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","66","%","1193"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","81","%","5904"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","68","%","486574"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","48","%","64649"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","71","%","421925"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","61","%","249663"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","41","%","33306"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","64","%","216357"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","75","%","236911"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","57","%","31343"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","78","%","205568"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","68","%","434866"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","49","%","60580"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","72","%","374286"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","61","%","223181"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","41","%","31165"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","65","%","192016"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","76","%","211685"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","57","%","29415"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","79","%","182270"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","68","%","1656"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","38","%","240"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","73","%","1416"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","61","%","872"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","32","%","108"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","65","%","764"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","74","%","784"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","42","%","132"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","81","%","652"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","26","%","642"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","22","%","350"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","30","%","292"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","18","%","322"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","16","%","176"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","21","%","146"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","33","%","320"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","28","%","174"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","40","%","146"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","22","%","2443"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","21","%","685"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","22","%","1758"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","18","%","1268"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","17","%","355"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","18","%","913"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","27","%","1175"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","26","%","330"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","27","%","845"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","64","%","46967"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","53","%","2794"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","65","%","44173"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","58","%","24020"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","46","%","1502"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","59","%","22518"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","71","%","22947"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","FSM","61","%","1292"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","Non-FSM","72","%","21655"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","64","%","12254"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","FSM","57","%","2498"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","Non-FSM","65","%","9756"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","58","%","6326"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","FSM","53","%","1294"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","Non-FSM","59","%","5032"
