"Title","Writing attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","12/1/17"
"Measure","Time","Time_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value","Value_type","Denominator"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Isle of Wight","E06000046","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","5"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Kent","E10000016","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","85","%","308"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Medway","E06000035","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","75","%","68"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Milton Keynes","E06000042","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","80","%","243"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Oxfordshire","E10000025","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","64","%","227"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Portsmouth","E06000044","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","70","%","74"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Reading","E06000038","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","78","%","178"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Slough","E06000039","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","83","%","550"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Southampton","E06000045","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","80","%","187"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Surrey","E10000030","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","402"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","West Berkshire","E06000037","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","33"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","West Sussex","E10000032","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","70","%","216"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Windsor and Maidenhead","E06000040","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","81","%","118"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Wokingham","E06000041","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","85","%","117"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Bath and North East Somerset","E06000022","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","75","%","16"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Bournemouth","E06000028","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","73","%","26"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Bristol, City of","E06000023","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","67","%","175"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Cornwall","E06000052","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","9"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Devon","E10000008","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","73","%","26"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Dorset","E10000009","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","75","%","20"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Gloucestershire","E10000013","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","74","%","90"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Isles of Scilly","E06000053","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","North Somerset","E06000024","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","20"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Plymouth","E06000026","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","12"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Poole","E06000029","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","81","%","21"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Somerset","E10000027","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","72","%","29"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","South Gloucestershire","E06000025","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","82","%","56"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Swindon","E06000030","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","81","%","142"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Torbay","E06000027","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","11"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Wiltshire","E06000054","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","76","%","38"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","County Durham","E06000047","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","8"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Darlington","E06000005","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Gateshead","E08000037","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","56","%","9"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Hartlepool","E06000001","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","6"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Middlesbrough","E06000002","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","69","%","16"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Newcastle upon Tyne","E08000021","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","64","%","72"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","North Tyneside","E08000022","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","11"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Northumberland","E06000057","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Redcar and Cleveland","E06000003","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","South Tyneside","E08000023","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","67","%","9"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Stockton-on-Tees","E06000004","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","72","%","18"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Sunderland","E08000024","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Blackburn with Darwen","E06000008","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Blackpool","E06000009","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Bolton","E08000001","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","54","%","103"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Bury","E08000002","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","56","%","25"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire East","E06000049","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire West and Chester","E06000050","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","6"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Cumbria","E10000006","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Halton","E06000006","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Knowsley","E08000011","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Lancashire","E10000017","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","61","%","23"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Liverpool","E08000012","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","50","%","102"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Manchester","E08000003","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","61","%","654"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Oldham","E08000004","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","40","%","47"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Rochdale","E08000005","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","56","%","57"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Salford","E08000006","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","61","%","95"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Sefton","E08000014","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","St. Helens","E08000013","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Stockport","E08000007","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","19"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Tameside","E08000008","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","64","%","25"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Trafford","E08000009","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","62","%","60"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Warrington","E06000007","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","9"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Wigan","E08000010","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","71","%","21"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Wirral","E08000015","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","67","%","12"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","48","%","50"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","9"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","59","%","17"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","42","%","24"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","56","%","61"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","42","%","341"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","5"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","5"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","25","%","16"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","52","%","21"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","179"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","59","%","22"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","York","E06000014","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Derby","E06000015","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","52","%","60"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Derbyshire","E10000007","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","15"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Leicester","E06000016","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","53","%","235"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Leicestershire","E10000018","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","59","%","27"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Lincolnshire","E10000019","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Northamptonshire","E10000021","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","56","%","226"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Nottingham","E06000018","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","57","%","200"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Nottinghamshire","E10000024","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","40","%","40"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Rutland","E06000017","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Birmingham","E08000025","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","58","%","969"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Coventry","E08000026","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","58","%","271"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Dudley","E08000027","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","70","%","43"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Herefordshire, County of","E06000019","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Sandwell","E08000028","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","54","%","229"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Shropshire","E06000051","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","5"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Solihull","E08000029","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","58","%","19"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Staffordshire","E10000028","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","38","%","32"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","52","%","61"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Telford and Wrekin","E06000020","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","73","%","26"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Walsall","E08000030","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","69","%","85"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Warwickshire","E10000031","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","58","%","33"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Wolverhampton","E08000031","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","64","%","183"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Worcestershire","E10000034","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","19"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Bedford","E06000055","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","62","%","53"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Cambridgeshire","E10000003","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","57","%","42"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Central Bedfordshire","E06000056","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","68","%","57"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Essex","E10000012","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","66","%","202"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Hertfordshire","E10000015","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","68","%","291"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Luton","E06000032","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","62","%","195"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Norfolk","E10000020","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","72","%","46"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Peterborough","E06000031","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","54","%","46"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Southend-on-Sea","E06000033","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","35"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Suffolk","E10000029","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","47","%","32"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Thurrock","E06000034","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","71","%","200"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Camden","E09000007","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","58","%","145"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","City of London","E09000001","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Hackney","E09000012","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","71","%","488"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Hammersmith and Fulham","E09000013","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","182"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Haringey","E09000014","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","70","%","359"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Islington","E09000019","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","61","%","229"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Kensington and Chelsea","E09000020","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","72","%","112"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Lambeth","E09000022","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","64","%","653"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Lewisham","E09000023","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","668"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Newham","E09000025","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","71","%","525"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Southwark","E09000028","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","764"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Tower Hamlets","E09000030","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","182"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Wandsworth","E09000032","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","64","%","294"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Westminster","E09000033","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","79","%","125"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Barking and Dagenham","E09000002","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","68","%","541"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Barnet","E09000003","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","60","%","228"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Bexley","E09000004","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","81","%","282"
