"Title","Well-being: Life satisfaction"
"Location","UK"
"Time period","2012 to 2016"
"Data source","Office for National Statistics"
"Data source link","https://www.ons.gov.uk/peoplepopulationandcommunity/wellbeing/datasets/measuringnationalwellbeinglifesatisfaction"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","-"
"Measure","Year","Ethnicity","Sex","NS-SEC","Threshold","Mean","Percentage","Upper Confidence Interval","Lower Confidence Interval","Sample Size"
"Life Satisfaction","2015","Arab","All","Routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Arab","All","Semi-routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Arab","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Arab","All","Higher managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Arab","All","Intermediate occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Arab","All","Lower managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Arab","All","Lower supervisory and technical","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Arab","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","22.15","28.15","16.15","-"
"Life Satisfaction","2015","Arab","All","Routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Arab","All","Semi-routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Arab","All","Small employers and own account workers","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Arab","All","Higher managerial and professional","Very High (9 - 10)","N/A","34.51","46.95","22.08","-"
"Life Satisfaction","2015","Arab","All","Intermediate occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Arab","All","Lower managerial and professional","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Arab","All","Lower supervisory and technical","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Arab","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","25.09","31.43","18.75","-"
"Life Satisfaction","2015","Arab","All","Routine occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Arab","All","Semi-routine occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Arab","All","Small employers and own account workers","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Higher managerial and professional","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Intermediate occupations","High (7 - 8)","N/A","55.51","66.16","44.86","-"
"Life Satisfaction","2015","Bangladeshi","All","Lower managerial and professional","High (7 - 8)","N/A","51.45","61.06","41.85","-"
"Life Satisfaction","2015","Bangladeshi","All","Lower supervisory and technical","High (7 - 8)","N/A","44","56.21","31.8","-"
"Life Satisfaction","2015","Bangladeshi","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","43.36","49.96","36.77","-"
"Life Satisfaction","2015","Bangladeshi","All","Routine occupations","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Semi-routine occupations","High (7 - 8)","N/A","47.19","57.84","36.54","-"
"Life Satisfaction","2015","Bangladeshi","All","Small employers and own account workers","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Higher managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Intermediate occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Lower managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Lower supervisory and technical","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Semi-routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Higher managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Intermediate occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Lower managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Lower supervisory and technical","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","18.25","23.78","12.73","-"
"Life Satisfaction","2015","Bangladeshi","All","Routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Semi-routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Small employers and own account workers","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Higher managerial and professional","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Intermediate occupations","Very High (9 - 10)","N/A","25.92","35.16","16.68","-"
"Life Satisfaction","2015","Bangladeshi","All","Lower managerial and professional","Very High (9 - 10)","N/A","27.97","37.02","18.91","-"
"Life Satisfaction","2015","Bangladeshi","All","Lower supervisory and technical","Very High (9 - 10)","N/A","38.13","49.81","26.45","-"
"Life Satisfaction","2015","Bangladeshi","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","32.77","39.19","26.35","-"
"Life Satisfaction","2015","Bangladeshi","All","Routine occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Bangladeshi","All","Semi-routine occupations","Very High (9 - 10)","N/A","20.97","28.99","12.95","-"
"Life Satisfaction","2015","Bangladeshi","All","Small employers and own account workers","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Higher managerial and professional","High (7 - 8)","N/A","55.04","60.37","49.71","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Intermediate occupations","High (7 - 8)","N/A","44.37","49.25","39.48","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Lower managerial and professional","High (7 - 8)","N/A","50.25","53.66","46.84","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Lower supervisory and technical","High (7 - 8)","N/A","41.41","48.88","33.94","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","41.13","44.19","38.08","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Routine occupations","High (7 - 8)","N/A","40.04","45.2","34.89","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Semi-routine occupations","High (7 - 8)","N/A","38.18","42.22","34.14","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Small employers and own account workers","High (7 - 8)","N/A","47.23","53.73","40.73","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Higher managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Intermediate occupations","Low (0 - 4)","N/A","7.49","9.73","5.24","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Lower managerial and professional","Low (0 - 4)","N/A","7.06","8.74","5.39","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Lower supervisory and technical","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","9.56","11.22","7.91","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Routine occupations","Low (0 - 4)","N/A","8.73","11.27","6.19","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Semi-routine occupations","Low (0 - 4)","N/A","11.54","14.36","8.72","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Higher managerial and professional","Medium (5 - 6)","N/A","16.64","20.79","12.49","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Intermediate occupations","Medium (5 - 6)","N/A","28.15","33","23.3","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Lower managerial and professional","Medium (5 - 6)","N/A","23.41","26.35","20.47","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Lower supervisory and technical","Medium (5 - 6)","N/A","23.8","30.11","17.49","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","23.75","26.29","21.2","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Routine occupations","Medium (5 - 6)","N/A","30.07","35.05","25.09","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Semi-routine occupations","Medium (5 - 6)","N/A","26.99","30.62","23.37","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Small employers and own account workers","Medium (5 - 6)","N/A","21.58","27.07","16.1","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Higher managerial and professional","Very High (9 - 10)","N/A","23.32","27.86","18.77","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Intermediate occupations","Very High (9 - 10)","N/A","20","23.66","16.33","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Lower managerial and professional","Very High (9 - 10)","N/A","19.28","21.85","16.7","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Lower supervisory and technical","Very High (9 - 10)","N/A","24.09","30.31","17.86","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","25.55","28.37","22.73","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Routine occupations","Very High (9 - 10)","N/A","21.15","25","17.3","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Semi-routine occupations","Very High (9 - 10)","N/A","23.29","26.79","19.79","-"
"Life Satisfaction","2015","Black / African / Caribbean / Black British","All","Small employers and own account workers","Very High (9 - 10)","N/A","23.07","28.41","17.73","-"
"Life Satisfaction","2015","Chinese","All","Higher managerial and professional","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Intermediate occupations","High (7 - 8)","N/A","57.53","69.55","45.5","-"
"Life Satisfaction","2015","Chinese","All","Lower managerial and professional","High (7 - 8)","N/A","74.45","82.27","66.64","-"
"Life Satisfaction","2015","Chinese","All","Lower supervisory and technical","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","62.27","69.27","55.27","-"
"Life Satisfaction","2015","Chinese","All","Routine occupations","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Semi-routine occupations","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Small employers and own account workers","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Higher managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Intermediate occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Lower managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Lower supervisory and technical","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Semi-routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Higher managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Intermediate occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Lower managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Lower supervisory and technical","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","10.94","14.68","7.21","-"
"Life Satisfaction","2015","Chinese","All","Routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Semi-routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Small employers and own account workers","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Higher managerial and professional","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Intermediate occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Lower managerial and professional","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Lower supervisory and technical","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","25.13","31.63","18.62","-"
"Life Satisfaction","2015","Chinese","All","Routine occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Semi-routine occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Chinese","All","Small employers and own account workers","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Higher managerial and professional","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Intermediate occupations","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Lower managerial and professional","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Lower supervisory and technical","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Routine occupations","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Semi-routine occupations","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Small employers and own account workers","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Higher managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Intermediate occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Lower managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Lower supervisory and technical","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Semi-routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Higher managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Intermediate occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Lower managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Lower supervisory and technical","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Semi-routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Small employers and own account workers","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Higher managerial and professional","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Intermediate occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Lower managerial and professional","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Lower supervisory and technical","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Routine occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Semi-routine occupations","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Gypsy / Traveller / Irish Traveller","All","Small employers and own account workers","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Indian","All","Higher managerial and professional","High (7 - 8)","N/A","58.61","62.36","54.87","-"
"Life Satisfaction","2015","Indian","All","Intermediate occupations","High (7 - 8)","N/A","55.13","59.96","50.3","-"
"Life Satisfaction","2015","Indian","All","Lower managerial and professional","High (7 - 8)","N/A","53.22","56.76","49.69","-"
"Life Satisfaction","2015","Indian","All","Lower supervisory and technical","High (7 - 8)","N/A","54.75","63.01","46.49","-"
"Life Satisfaction","2015","Indian","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","49.15","52.83","45.48","-"
"Life Satisfaction","2015","Indian","All","Routine occupations","High (7 - 8)","N/A","46.68","53.76","39.6","-"
"Life Satisfaction","2015","Indian","All","Semi-routine occupations","High (7 - 8)","N/A","44.64","50.06","39.21","-"
"Life Satisfaction","2015","Indian","All","Small employers and own account workers","High (7 - 8)","N/A","37.99","44.41","31.57","-"
"Life Satisfaction","2015","Indian","All","Higher managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Indian","All","Intermediate occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Indian","All","Lower managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Indian","All","Lower supervisory and technical","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Indian","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","4.49","5.88","3.09","-"
"Life Satisfaction","2015","Indian","All","Routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Indian","All","Semi-routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Indian","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Indian","All","Higher managerial and professional","Medium (5 - 6)","N/A","11.31","13.56","9.05","-"
"Life Satisfaction","2015","Indian","All","Intermediate occupations","Medium (5 - 6)","N/A","15.95","19.42","12.48","-"
"Life Satisfaction","2015","Indian","All","Lower managerial and professional","Medium (5 - 6)","N/A","15.82","18.46","13.19","-"
"Life Satisfaction","2015","Indian","All","Lower supervisory and technical","Medium (5 - 6)","N/A","15.11","20.7","9.52","-"
"Life Satisfaction","2015","Indian","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","16.86","19.63","14.09","-"
"Life Satisfaction","2015","Indian","All","Routine occupations","Medium (5 - 6)","N/A","17.39","22.86","11.91","-"
"Life Satisfaction","2015","Indian","All","Semi-routine occupations","Medium (5 - 6)","N/A","20.76","25.18","16.34","-"
"Life Satisfaction","2015","Indian","All","Small employers and own account workers","Medium (5 - 6)","N/A","16.23","21.08","11.38","-"
"Life Satisfaction","2015","Indian","All","Higher managerial and professional","Very High (9 - 10)","N/A","28.29","31.88","24.7","-"
"Life Satisfaction","2015","Indian","All","Intermediate occupations","Very High (9 - 10)","N/A","26.18","30.46","21.9","-"
"Life Satisfaction","2015","Indian","All","Lower managerial and professional","Very High (9 - 10)","N/A","28.67","31.98","25.36","-"
"Life Satisfaction","2015","Indian","All","Lower supervisory and technical","Very High (9 - 10)","N/A","24.71","31.31","18.11","-"
"Life Satisfaction","2015","Indian","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","29.5","32.89","26.11","-"
"Life Satisfaction","2015","Indian","All","Routine occupations","Very High (9 - 10)","N/A","31.74","38.28","25.2","-"
"Life Satisfaction","2015","Indian","All","Semi-routine occupations","Very High (9 - 10)","N/A","30.57","35.58","25.57","-"
"Life Satisfaction","2015","Indian","All","Small employers and own account workers","Very High (9 - 10)","N/A","37.29","44.22","30.37","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Higher managerial and professional","High (7 - 8)","N/A","64.82","72.35","57.28","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Intermediate occupations","High (7 - 8)","N/A","46.64","54.62","38.67","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Lower managerial and professional","High (7 - 8)","N/A","51.51","57.29","45.73","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Lower supervisory and technical","High (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","45.47","51.29","39.66","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Routine occupations","High (7 - 8)","N/A","47.45","59.22","35.67","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Semi-routine occupations","High (7 - 8)","N/A","50.42","59.38","41.47","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Small employers and own account workers","High (7 - 8)","N/A","42.77","53.9","31.64","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Higher managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Intermediate occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Lower managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Lower supervisory and technical","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","8.36","11.08","5.64","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Semi-routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Higher managerial and professional","Medium (5 - 6)","N/A","13.88","19.11","8.64","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Intermediate occupations","Medium (5 - 6)","N/A","23.46","30.24","16.67","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Lower managerial and professional","Medium (5 - 6)","N/A","20.53","25.25","15.8","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Lower supervisory and technical","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","21.53","26.21","16.84","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Routine occupations","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Semi-routine occupations","Medium (5 - 6)","N/A","25.96","34.27","17.64","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Small employers and own account workers","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Higher managerial and professional","Very High (9 - 10)","N/A","18.66","24.85","12.47","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Intermediate occupations","Very High (9 - 10)","N/A","23.36","29.57","17.14","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Lower managerial and professional","Very High (9 - 10)","N/A","23.48","28.62","18.35","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Lower supervisory and technical","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","24.64","29.96","19.32","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Routine occupations","Very High (9 - 10)","N/A","23.65","32.79","14.51","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Semi-routine occupations","Very High (9 - 10)","N/A","19.52","25.81","13.23","-"
"Life Satisfaction","2015","Mixed / Multiple ethnic groups","All","Small employers and own account workers","Very High (9 - 10)","N/A","25.8","35.19","16.41","-"
"Life Satisfaction","2015","Other Asian background","All","Higher managerial and professional","High (7 - 8)","N/A","55.63","63.72","47.55","-"
"Life Satisfaction","2015","Other Asian background","All","Intermediate occupations","High (7 - 8)","N/A","54.57","63.99","45.16","-"
"Life Satisfaction","2015","Other Asian background","All","Lower managerial and professional","High (7 - 8)","N/A","53.57","59.56","47.59","-"
"Life Satisfaction","2015","Other Asian background","All","Lower supervisory and technical","High (7 - 8)","N/A","47.5","60.13","34.87","-"
"Life Satisfaction","2015","Other Asian background","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","55.29","60.99","49.6","-"
"Life Satisfaction","2015","Other Asian background","All","Routine occupations","High (7 - 8)","N/A","37.06","47.33","26.79","-"
"Life Satisfaction","2015","Other Asian background","All","Semi-routine occupations","High (7 - 8)","N/A","39.63","47.9","31.37","-"
"Life Satisfaction","2015","Other Asian background","All","Small employers and own account workers","High (7 - 8)","N/A","34.24","42.76","25.73","-"
"Life Satisfaction","2015","Other Asian background","All","Higher managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Other Asian background","All","Intermediate occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Other Asian background","All","Lower managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Other Asian background","All","Lower supervisory and technical","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Other Asian background","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","?","?","?","-"
