"Title","Well-being: Life satisfaction"
"Location","UK"
"Time period","2012 to 2017"
"Data source","Office for National Statistics"
"Data source link","https://www.ons.gov.uk/peoplepopulationandcommunity/wellbeing/bulletins/measuringnationalwellbeing/januarytodecember2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-10-03"
"Measure","Year","Ethnicity","Sex","NS-SEC","Threshold","Mean","Percentage","Upper Confidence Interval","Lower Confidence Interval","Sample Size"
"Life Satisfaction","2016","Other ethnic group","Male","All","Medium 
(5 - 6)","N/A","16.49","?","?","-"
"Life Satisfaction","2016","Other ethnic group","Female","All","Medium (5 - 6)","N/A","?","19.55","14.9","-"
"Life Satisfaction","2016","Other ethnic group","Male","All","Medium (5 - 6)","N/A","?","19.04","13.95","-"
"Life Satisfaction","2016","Other ethnic group","Female","All","Very High (9 - 10)","N/A","?","30.04","24.08","-"
"Life Satisfaction","2016","Other ethnic group","Male","All","Very High (9 - 10)","N/A","?","29.02","22.64","-"
"Life Satisfaction","2016","Other ethnic group","Female","All","Very High
 (9 - 10)","N/A","27.06","?","?","-"
"Life Satisfaction","2016","Other ethnic group","Male","All","Very High
 (9 - 10)","N/A","25.83","?","?","-"
"Life Satisfaction","2016","Pakistani","Female","All","High (7 - 8)","N/A","?","48.04","41.79","-"
"Life Satisfaction","2016","Pakistani","Male","All","High (7 - 8)","N/A","?","48.78","42.19","-"
"Life Satisfaction","2016","Pakistani","Female","All","High
 (7 - 8)","N/A","44.91","?","?","-"
"Life Satisfaction","2016","Pakistani","Male","All","High
 (7 - 8)","N/A","45.48","?","?","-"
"Life Satisfaction","2016","Pakistani","Female","All","Low (0 - 4)","N/A","?","5.89","3.34","-"
"Life Satisfaction","2016","Pakistani","Male","All","Low (0 - 4)","N/A","?","7.28","4.3","-"
"Life Satisfaction","2016","Pakistani","Female","All","Low
 (0 - 4)","N/A","4.61","?","?","-"
"Life Satisfaction","2016","Pakistani","Male","All","Low
 (0 - 4)","N/A","5.79","?","?","-"
"Life Satisfaction","2016","Pakistani","Female","All","Medium 
(5 - 6)","N/A","17.55","?","?","-"
"Life Satisfaction","2016","Pakistani","Male","All","Medium 
(5 - 6)","N/A","17.63","?","?","-"
"Life Satisfaction","2016","Pakistani","Female","All","Medium (5 - 6)","N/A","?","19.87","15.23","-"
"Life Satisfaction","2016","Pakistani","Male","All","Medium (5 - 6)","N/A","?","20.02","15.24","-"
"Life Satisfaction","2016","Pakistani","Female","All","Very High (9 - 10)","N/A","?","35.9","29.95","-"
"Life Satisfaction","2016","Pakistani","Male","All","Very High (9 - 10)","N/A","?","34.29","27.91","-"
"Life Satisfaction","2016","Pakistani","Female","All","Very High
 (9 - 10)","N/A","32.92","?","?","-"
"Life Satisfaction","2016","Pakistani","Male","All","Very High
 (9 - 10)","N/A","31.1","?","?","-"
"Life Satisfaction","2016","All","Female","All","High (7 - 8)","N/A","?","50.11","49.49","-"
"Life Satisfaction","2016","All","Male","All","High (7 - 8)","N/A","?","53.99","53.27","-"
"Life Satisfaction","2016","All","Female","All","High
 (7 - 8)","N/A","49.8","?","?","-"
"Life Satisfaction","2016","All","Male","All","High
 (7 - 8)","N/A","53.63","?","?","-"
"Life Satisfaction","2016","All","Female","All","Low (0 - 4)","N/A","?","4.73","4.48","-"
"Life Satisfaction","2016","All","Male","All","Low (0 - 4)","N/A","?","4.87","4.58","-"
"Life Satisfaction","2016","All","Female","All","Low
 (0 - 4)","N/A","4.61","?","?","-"
"Life Satisfaction","2016","All","Male","All","Low
 (0 - 4)","N/A","4.73","?","?","-"
"Life Satisfaction","2016","All","Female","All","Medium 
(5 - 6)","N/A","14.81","?","?","-"
"Life Satisfaction","2016","All","Male","All","Medium 
(5 - 6)","N/A","13.82","?","?","-"
"Life Satisfaction","2016","All","Female","All","Medium (5 - 6)","N/A","?","15.03","14.59","-"
"Life Satisfaction","2016","All","Male","All","Medium (5 - 6)","N/A","?","14.06","13.57","-"
"Life Satisfaction","2016","All","Female","All","Very High (9 - 10)","N/A","?","31.06","30.49","-"
"Life Satisfaction","2016","All","Male","All","Very High (9 - 10)","N/A","?","28.15","27.5","-"
"Life Satisfaction","2016","All","Female","All","Very High
 (9 - 10)","N/A","30.78","?","?","-"
"Life Satisfaction","2016","All","Male","All","Very High
 (9 - 10)","N/A","27.83","?","?","-"
"Life Satisfaction","2016","White","Female","All","High (7 - 8)","N/A","?","50.34","49.7","-"
"Life Satisfaction","2016","White","Male","All","High (7 - 8)","N/A","?","54.49","53.74","-"
"Life Satisfaction","2016","White","Female","All","High
 (7 - 8)","N/A","50.02","?","?","-"
"Life Satisfaction","2016","White","Male","All","High
 (7 - 8)","N/A","54.12","?","?","-"
"Life Satisfaction","2016","White","Female","All","Low (0 - 4)","N/A","?","4.7","4.44","-"
"Life Satisfaction","2016","White","Male","All","Low (0 - 4)","N/A","?","4.78","4.48","-"
"Life Satisfaction","2016","White","Female","All","Low
 (0 - 4)","N/A","4.57","?","?","-"
"Life Satisfaction","2016","White","Male","All","Low
 (0 - 4)","N/A","4.63","?","?","-"
"Life Satisfaction","2016","White","Female","All","Medium 
(5 - 6)","N/A","14.26","?","?","-"
"Life Satisfaction","2016","White","Male","All","Medium 
(5 - 6)","N/A","13.33","?","?","-"
"Life Satisfaction","2016","White","Female","All","Medium (5 - 6)","N/A","?","14.48","14.04","-"
"Life Satisfaction","2016","White","Male","All","Medium (5 - 6)","N/A","?","13.58","13.07","-"
"Life Satisfaction","2016","White","Female","All","Very High (9 - 10)","N/A","?","31.45","30.85","-"
"Life Satisfaction","2016","White","Male","All","Very High (9 - 10)","N/A","?","28.27","27.59","-"
"Life Satisfaction","2016","White","Female","All","Very High
 (9 - 10)","N/A","31.15","?","?","-"
"Life Satisfaction","2016","White","Male","All","Very High
 (9 - 10)","N/A","27.93","?","?","-"
"Life Satisfaction","2016","Arab","All","Higher managerial and professional","All","7.68","N/A","8.94","6.41","-"
"Life Satisfaction","2016","Arab","All","Intermediate occupations","All","?","N/A","?","?","-"
"Life Satisfaction","2016","Arab","All","Lower managerial and professional","All","7.63","N/A","9.68","5.58","-"
"Life Satisfaction","2016","Arab","All","Lower supervisory and technical","All","?","N/A","?","?","-"
"Life Satisfaction","2016","Arab","All","Never worked, unemployed, and nec","All","7.52","N/A","8.28","6.76","-"
"Life Satisfaction","2016","Arab","All","Routine occupations","All","?","N/A","?","?","-"
"Life Satisfaction","2016","Arab","All","Semi-routine occupations","All","7.24","N/A","9.51","4.98","-"
"Life Satisfaction","2016","Arab","All","Small employers and own account workers","All","7.17","N/A","9.8","4.54","-"
"Life Satisfaction","2016","Bangladeshi","All","Higher managerial and professional","All","7.99","N/A","9.49","6.49","-"
"Life Satisfaction","2016","Bangladeshi","All","Intermediate occupations","All","7.38","N/A","8.43","6.33","-"
"Life Satisfaction","2016","Bangladeshi","All","Lower managerial and professional","All","7.44","N/A","8.29","6.58","-"
"Life Satisfaction","2016","Bangladeshi","All","Lower supervisory and technical","All","7.93","N/A","9.51","6.35","-"
"Life Satisfaction","2016","Bangladeshi","All","Never worked, unemployed, and nec","All","7.65","N/A","8.47","6.82","-"
"Life Satisfaction","2016","Bangladeshi","All","Routine occupations","All","7.45","N/A","8.63","6.27","-"
"Life Satisfaction","2016","Bangladeshi","All","Semi-routine occupations","All","7.21","N/A","8.11","6.31","-"
"Life Satisfaction","2016","Bangladeshi","All","Small employers and own account workers","All","7.82","N/A","9.07","6.56","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Higher managerial and professional","All","7.5","N/A","8","6.99","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Intermediate occupations","All","7.1","N/A","7.48","6.72","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Lower managerial and professional","All","7.2","N/A","7.45","6.96","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Lower supervisory and technical","All","7.03","N/A","7.55","6.51","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Never worked, unemployed, and nec","All","7.2","N/A","7.54","6.86","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Routine occupations","All","7.1","N/A","7.55","6.65","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Semi-routine occupations","All","7.05","N/A","7.38","6.72","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Small employers and own account workers","All","7.2","N/A","7.73","6.66","-"
"Life Satisfaction","2016","Chinese","All","Higher managerial and professional","All","7.69","N/A","8.55","6.83","-"
"Life Satisfaction","2016","Chinese","All","Intermediate occupations","All","7.44","N/A","9.18","5.7","-"
"Life Satisfaction","2016","Chinese","All","Lower managerial and professional","All","7.49","N/A","8.45","6.53","-"
"Life Satisfaction","2016","Chinese","All","Lower supervisory and technical","All","?","N/A","?","?","-"
"Life Satisfaction","2016","Chinese","All","Never worked, unemployed, and nec","All","7.78","N/A","8.72","6.84","-"
"Life Satisfaction","2016","Chinese","All","Routine occupations","All","?","N/A","?","?","-"
"Life Satisfaction","2016","Chinese","All","Semi-routine occupations","All","7.35","N/A","8.85","5.85","-"
"Life Satisfaction","2016","Chinese","All","Small employers and own account workers","All","7.72","N/A","9.47","5.97","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","All","Higher managerial and professional","All","?","N/A","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","All","Intermediate occupations","All","?","N/A","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","All","Lower managerial and professional","All","?","N/A","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","All","Lower supervisory and technical","All","?","N/A","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","All","Never worked, unemployed, and nec","All","?","N/A","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","All","Routine occupations","All","?","N/A","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","All","Semi-routine occupations","All","?","N/A","?","?","-"
"Life Satisfaction","2016","Gypsy / Traveller / Irish Traveller","All","Small employers and own account workers","All","?","N/A","?","?","-"
"Life Satisfaction","2016","Indian","All","Higher managerial and professional","All","7.78","N/A","8.05","7.51","-"
"Life Satisfaction","2016","Indian","All","Intermediate occupations","All","7.63","N/A","8.04","7.22","-"
"Life Satisfaction","2016","Indian","All","Lower managerial and professional","All","7.78","N/A","8.1","7.47","-"
"Life Satisfaction","2016","Indian","All","Lower supervisory and technical","All","7.66","N/A","8.62","6.7","-"
"Life Satisfaction","2016","Indian","All","Never worked, unemployed, and nec","All","7.71","N/A","8.2","7.21","-"
"Life Satisfaction","2016","Indian","All","Routine occupations","All","7.68","N/A","8.37","6.98","-"
"Life Satisfaction","2016","Indian","All","Semi-routine occupations","All","7.57","N/A","8.13","7.01","-"
"Life Satisfaction","2016","Indian","All","Small employers and own account workers","All","7.75","N/A","8.37","7.14","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","All","Higher managerial and professional","All","7.66","N/A","8.36","6.97","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","All","Intermediate occupations","All","7.49","N/A","8.41","6.58","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","All","Lower managerial and professional","All","7.49","N/A","8.06","6.92","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","All","Lower supervisory and technical","All","7.42","N/A","9.24","5.6","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","All","Never worked, unemployed, and nec","All","7.19","N/A","7.87","6.52","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","All","Routine occupations","All","7.13","N/A","8.44","5.82","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","All","Semi-routine occupations","All","7.05","N/A","8","6.11","-"
"Life Satisfaction","2016","Mixed / Multiple ethnic groups","All","Small employers and own account workers","All","7.24","N/A","8.56","5.91","-"
"Life Satisfaction","2016","Other Asian Background","All","Higher managerial and professional","All","7.86","N/A","8.61","7.11","-"
"Life Satisfaction","2016","Other Asian Background","All","Intermediate occupations","All","7.59","N/A","8.52","6.66","-"
"Life Satisfaction","2016","Other Asian Background","All","Lower managerial and professional","All","7.66","N/A","8.22","7.09","-"
"Life Satisfaction","2016","Other Asian Background","All","Lower supervisory and technical","All","6.97","N/A","8.4","5.54","-"
"Life Satisfaction","2016","Other Asian Background","All","Never worked, unemployed, and nec","All","7.61","N/A","8.23","6.99","-"
"Life Satisfaction","2016","Other Asian Background","All","Routine occupations","All","7.35","N/A","8.9","5.81","-"
"Life Satisfaction","2016","Other Asian Background","All","Semi-routine occupations","All","7.67","N/A","8.62","6.71","-"
"Life Satisfaction","2016","Other Asian Background","All","Small employers and own account workers","All","7.48","N/A","8.31","6.65","-"
"Life Satisfaction","2016","Other ethnic group","All","Higher managerial and professional","All","7.85","N/A","8.56","7.15","-"
"Life Satisfaction","2016","Other ethnic group","All","Intermediate occupations","All","7.56","N/A","8.41","6.71","-"
"Life Satisfaction","2016","Other ethnic group","All","Lower managerial and professional","All","7.48","N/A","7.96","7","-"
"Life Satisfaction","2016","Other ethnic group","All","Lower supervisory and technical","All","8.02","N/A","9.44","6.6","-"
"Life Satisfaction","2016","Other ethnic group","All","Never worked, unemployed, and nec","All","7.36","N/A","7.92","6.8","-"
"Life Satisfaction","2016","Other ethnic group","All","Routine occupations","All","7.6","N/A","8.49","6.7","-"
"Life Satisfaction","2016","Other ethnic group","All","Semi-routine occupations","All","7.26","N/A","8.08","6.44","-"
"Life Satisfaction","2016","Other ethnic group","All","Small employers and own account workers","All","7.65","N/A","8.54","6.76","-"
"Life Satisfaction","2016","Pakistani","All","Higher managerial and professional","All","7.79","N/A","8.46","7.12","-"
"Life Satisfaction","2016","Pakistani","All","Intermediate occupations","All","7.71","N/A","8.51","6.92","-"
"Life Satisfaction","2016","Pakistani","All","Lower managerial and professional","All","7.69","N/A","8.19","7.2","-"
"Life Satisfaction","2016","Pakistani","All","Lower supervisory and technical","All","7.7","N/A","9.36","6.03","-"
"Life Satisfaction","2016","Pakistani","All","Never worked, unemployed, and nec","All","7.57","N/A","8.02","7.11","-"
"Life Satisfaction","2016","Pakistani","All","Routine occupations","All","7.16","N/A","7.92","6.39","-"
"Life Satisfaction","2016","Pakistani","All","Semi-routine occupations","All","7.55","N/A","8.32","6.79","-"
"Life Satisfaction","2016","Pakistani","All","Small employers and own account workers","All","7.57","N/A","8.01","7.13","-"
"Life Satisfaction","2016","All","All","Higher managerial and professional","All","7.86","N/A","7.88","7.84","-"
"Life Satisfaction","2016","All","All","Intermediate occupations","All","7.69","N/A","7.71","7.67","-"
"Life Satisfaction","2016","All","All","Lower managerial and professional","All","7.79","N/A","7.8","7.77","-"
"Life Satisfaction","2016","All","All","Lower supervisory and technical","All","7.67","N/A","7.7","7.63","-"
"Life Satisfaction","2016","All","All","Never worked, unemployed, and nec","All","7.53","N/A","7.55","7.51","-"
"Life Satisfaction","2016","All","All","Routine occupations","All","7.47","N/A","7.51","7.44","-"
"Life Satisfaction","2016","All","All","Semi-routine occupations","All","7.49","N/A","7.52","7.46","-"
"Life Satisfaction","2016","All","All","Small employers and own account workers","All","7.7","N/A","7.73","7.67","-"
"Life Satisfaction","2016","White","All","Higher managerial and professional","All","7.88","N/A","7.93","7.83","-"
"Life Satisfaction","2016","White","All","Intermediate occupations","All","7.72","N/A","7.77","7.66","-"
"Life Satisfaction","2016","White","All","Lower managerial and professional","All","7.82","N/A","7.86","7.78","-"
"Life Satisfaction","2016","White","All","Lower supervisory and technical","All","7.69","N/A","7.77","7.61","-"
"Life Satisfaction","2016","White","All","Never worked, unemployed, and nec","All","7.54","N/A","7.58","7.49","-"
"Life Satisfaction","2016","White","All","Routine occupations","All","7.49","N/A","7.57","7.41","-"
"Life Satisfaction","2016","White","All","Semi-routine occupations","All","7.52","N/A","7.58","7.46","-"
"Life Satisfaction","2016","White","All","Small employers and own account workers","All","7.72","N/A","7.78","7.66","-"
"Life Satisfaction","2016","Arab","All","Higher managerial and professional","High
 (7 - 8)","N/A","57.67","69.15","46.19","-"
"Life Satisfaction","2016","Arab","All","Intermediate occupations","High
 (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Lower managerial and professional","High
 (7 - 8)","N/A","44.08","58.78","29.37","-"
"Life Satisfaction","2016","Arab","All","Lower supervisory and technical","High
 (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Never worked, unemployed, and nec","High
 (7 - 8)","N/A","50.14","57.07","43.21","-"
"Life Satisfaction","2016","Arab","All","Routine occupations","High
 (7 - 8)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Semi-routine occupations","High
 (7 - 8)","N/A","50.71","66.5","34.92","-"
"Life Satisfaction","2016","Arab","All","Small employers and own account workers","High
 (7 - 8)","N/A","60.05","77.88","42.22","-"
"Life Satisfaction","2016","Arab","All","Higher managerial and professional","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Intermediate occupations","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Lower managerial and professional","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Lower supervisory and technical","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Never worked, unemployed, and nec","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Routine occupations","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Semi-routine occupations","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Small employers and own account workers","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Higher managerial and professional","Medium 
(5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Intermediate occupations","Medium 
(5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Lower managerial and professional","Medium 
(5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Lower supervisory and technical","Medium 
(5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Never worked, unemployed, and nec","Medium 
(5 - 6)","N/A","14.22","18.84","9.61","-"
"Life Satisfaction","2016","Arab","All","Routine occupations","Medium 
(5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Semi-routine occupations","Medium 
(5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Small employers and own account workers","Medium 
(5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Higher managerial and professional","Very High
 (9 - 10)","N/A","30.52","41.2","19.84","-"
"Life Satisfaction","2016","Arab","All","Intermediate occupations","Very High
 (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Lower managerial and professional","Very High
 (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Lower supervisory and technical","Very High
 (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Never worked, unemployed, and nec","Very High
 (9 - 10)","N/A","27.95","34.55","21.35","-"
"Life Satisfaction","2016","Arab","All","Routine occupations","Very High
 (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Semi-routine occupations","Very High
 (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2016","Arab","All","Small employers and own account workers","Very High
 (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Higher managerial and professional","High
 (7 - 8)","N/A","55.51","68.18","42.84","-"
"Life Satisfaction","2016","Bangladeshi","All","Intermediate occupations","High
 (7 - 8)","N/A","50.22","61.26","39.19","-"
"Life Satisfaction","2016","Bangladeshi","All","Lower managerial and professional","High
 (7 - 8)","N/A","49.15","58.66","39.63","-"
"Life Satisfaction","2016","Bangladeshi","All","Lower supervisory and technical","High
 (7 - 8)","N/A","44.91","58.87","30.94","-"
"Life Satisfaction","2016","Bangladeshi","All","Never worked, unemployed, and nec","High
 (7 - 8)","N/A","40.9","47.79","34.01","-"
"Life Satisfaction","2016","Bangladeshi","All","Routine occupations","High
 (7 - 8)","N/A","41.56","54.96","28.16","-"
"Life Satisfaction","2016","Bangladeshi","All","Semi-routine occupations","High
 (7 - 8)","N/A","46.61","57.69","35.53","-"
"Life Satisfaction","2016","Bangladeshi","All","Small employers and own account workers","High
 (7 - 8)","N/A","41.91","54.75","29.08","-"
"Life Satisfaction","2016","Bangladeshi","All","Higher managerial and professional","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Intermediate occupations","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Lower managerial and professional","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Lower supervisory and technical","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Never worked, unemployed, and nec","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Routine occupations","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Semi-routine occupations","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Small employers and own account workers","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Higher managerial and professional","Medium 
(5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Intermediate occupations","Medium 
(5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Lower managerial and professional","Medium 
(5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Lower supervisory and technical","Medium 
(5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Never worked, unemployed, and nec","Medium 
(5 - 6)","N/A","16.46","20.86","12.06","-"
"Life Satisfaction","2016","Bangladeshi","All","Routine occupations","Medium 
(5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Semi-routine occupations","Medium 
(5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Small employers and own account workers","Medium 
(5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Higher managerial and professional","Very High
 (9 - 10)","N/A","35.38","47.91","22.85","-"
"Life Satisfaction","2016","Bangladeshi","All","Intermediate occupations","Very High
 (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Lower managerial and professional","Very High
 (9 - 10)","N/A","30.34","39.56","21.12","-"
"Life Satisfaction","2016","Bangladeshi","All","Lower supervisory and technical","Very High
 (9 - 10)","N/A","37.72","50.52","24.92","-"
"Life Satisfaction","2016","Bangladeshi","All","Never worked, unemployed, and nec","Very High
 (9 - 10)","N/A","35.96","42.69","29.22","-"
"Life Satisfaction","2016","Bangladeshi","All","Routine occupations","Very High
 (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Semi-routine occupations","Very High
 (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2016","Bangladeshi","All","Small employers and own account workers","Very High
 (9 - 10)","N/A","35.31","47.57","23.06","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Higher managerial and professional","High
 (7 - 8)","N/A","55.02","60.43","49.61","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Intermediate occupations","High
 (7 - 8)","N/A","44.97","49.7","40.25","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Lower managerial and professional","High
 (7 - 8)","N/A","51.29","54.58","48.01","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Lower supervisory and technical","High
 (7 - 8)","N/A","42.63","49.64","35.62","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Never worked, unemployed, and nec","High
 (7 - 8)","N/A","41.77","44.71","38.84","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Routine occupations","High
 (7 - 8)","N/A","35.23","40.13","30.34","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Semi-routine occupations","High
 (7 - 8)","N/A","40.4","44.22","36.59","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Small employers and own account workers","High
 (7 - 8)","N/A","43.7","50.06","37.34","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Higher managerial and professional","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Intermediate occupations","Low
 (0 - 4)","N/A","5.45","7.4","3.51","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Lower managerial and professional","Low
 (0 - 4)","N/A","5.17","6.59","3.74","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Lower supervisory and technical","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Never worked, unemployed, and nec","Low
 (0 - 4)","N/A","9.07","10.82","7.32","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Routine occupations","Low
 (0 - 4)","N/A","7.82","10.31","5.32","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Semi-routine occupations","Low
 (0 - 4)","N/A","9.86","12.05","7.67","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Small employers and own account workers","Low
 (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Higher managerial and professional","Medium 
(5 - 6)","N/A","15.6","19.67","11.52","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Intermediate occupations","Medium 
(5 - 6)","N/A","28.13","32.75","23.51","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Lower managerial and professional","Medium 
(5 - 6)","N/A","23.31","26.22","20.41","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Lower supervisory and technical","Medium 
(5 - 6)","N/A","28.09","34.6","21.59","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Never worked, unemployed, and nec","Medium 
(5 - 6)","N/A","22.72","25.21","20.24","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Routine occupations","Medium 
(5 - 6)","N/A","30.07","34.95","25.18","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Semi-routine occupations","Medium 
(5 - 6)","N/A","25.7","29.12","22.28","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Small employers and own account workers","Medium 
(5 - 6)","N/A","23.62","29.44","17.79","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Higher managerial and professional","Very High
 (9 - 10)","N/A","24.17","28.89","19.45","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Intermediate occupations","Very High
 (9 - 10)","N/A","21.44","25.31","17.58","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Lower managerial and professional","Very High
 (9 - 10)","N/A","20.23","22.75","17.7","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Lower supervisory and technical","Very High
 (9 - 10)","N/A","20.68","26.25","15.11","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Never worked, unemployed, and nec","Very High
 (9 - 10)","N/A","26.44","29.23","23.65","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Routine occupations","Very High
 (9 - 10)","N/A","26.89","31.34","22.43","-"
"Life Satisfaction","2016","Black / African / Caribbean / Black British","All","Semi-routine occupations","Very High
 (9 - 10)","N/A","24.04","27.49","20.58","-"
